seat_name,division,district,total_voters,male_voters,female_voters,hijra_voters,total_votes,top_three_candidates,top_three,bnp_votes,bnp_ratio,jamaat_votes,jamaat_ratio,democracy_platform_votes,democracy_platform_ratio,eleven_party_alliance_votes,eleven_party_alliance_ratio,bnp_alliance_votes,bnp_alliance_ratio,bnp_vs_eleven_party_alliance_votes,bnp_vs_eleven_party_alliance_ratio,Amar Bangladesh Party (AB),Bangladesh Congress,Bangladesh Development Party (BDP),Bangladesh Islami Front (BIF),Bangladesh Jamaat-e-Islami (Jamaat),Bangladesh Jatiya Party (BJP),Bangladesh Jatiya Samajtantrik Dal (Bangladesh JaSad),Bangladesh Khelafat Andolon (BKA),Bangladesh Khelafat Majlish (BKM),Bangladesh Liberal Democratic Party (LDP),Bangladesh Muslim League (BML),Bangladesh Nationalist Front (BNF),Bangladesh Nationalist Party (BNP),Bangladesh Republican Party (BRP),Bangladesh Samajtantrik Dal (Basad),Bangladesh Sangskritik Muktijote (BSM),Communist Party of Bangladesh (CPB),Ganosanhati Andolan (GSA),Gono Odhikar Parishad (GOP),Independent Candidate (Independent),Insaniyat Biplob Bangladesh (IBB),Islami Andolan Bangladesh (IAB),Islamic Front Bangladesh (IFB),Jamiat Ulema-e-Islam Bangladesh (JUIB),Janotar Dol,Jatiya Party (JaPa),Jatiya Party (Manju) (JP–Manju),Khelafat Majlis,National Citizen Party (NCP),Revolutionary Workers Party of Bangladesh (RWPB)
Naogaon 6,Rajshahi,Naogaon,345416.0,174350.0,171061.0,5.0,206495.0,"Sheikh Md. Rezaul Islam (Bangladesh Nationalist Party (BNP)) 52.7%, Md. Khabirul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 47.3%","Bangladesh Nationalist Party (BNP) (52.7%), Bangladesh Jamaat-e-Islami (Jamaat) (47.3%)",108866.0,0.5272088912564469,97629.0,0.4727911087435531,0.0,0.0,97629.0,0.4727911087435531,108866.0,0.5272088912564469,0.0,0.0,-,-,-,-,97629.0,-,-,-,-,-,-,-,108866.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Narail 1,Khulna,Narail,294155.0,148505.0,145648.0,2.0,175200.0,"Biswas Jahangir Alam (Bangladesh Nationalist Party (BNP)) 57.1%, Md. Obaidullah (Bangladesh Jamaat-e-Islami (Jamaat)) 42.9%","Bangladesh Nationalist Party (BNP) (57.1%), Bangladesh Jamaat-e-Islami (Jamaat) (42.9%)",99975.0,0.5706335616438356,75225.0,0.4293664383561644,0.0,0.0,75225.0,0.4293664383561644,99975.0,0.5706335616438356,0.0,0.0,-,-,-,-,75225.0,-,-,-,-,-,-,-,99975.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Narail 2,Khulna,Narail,390988.0,194245.0,196739.0,4.0,196599.0,"Ataur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 60.1%, Md. Monirul Islam (Independent Candidate (Independent)) 39.9%","Bangladesh Jamaat-e-Islami (Jamaat) (60.1%), Independent Candidate (Independent) (39.9%)",0.0,0.0,118142.0,0.600928794144426,0.0,0.0,118142.0,0.600928794144426,0.0,0.0,0.0,0.0,-,-,-,-,118142.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78457.0,-,-,-,-,-,-,-,-,-,-
Narayanganj 1,Dhaka,Narayanganj,408829.0,207849.0,200977.0,3.0,250048.0,"Mostafizur Rahman Bhuiyan (Bangladesh Nationalist Party (BNP)) 63.3%, Md. Anwar Hossain Molla (Bangladesh Jamaat-e-Islami (Jamaat)) 36.7%","Bangladesh Nationalist Party (BNP) (63.3%), Bangladesh Jamaat-e-Islami (Jamaat) (36.7%)",158358.0,0.6333104044023548,91690.0,0.36668959559764525,0.0,0.0,91690.0,0.36668959559764525,158358.0,0.6333104044023548,0.0,0.0,-,-,-,-,91690.0,-,-,-,-,-,-,-,158358.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Narayanganj 2,Dhaka,Narayanganj,364098.0,187801.0,176292.0,5.0,205345.0,"Nazrul Islam Azad (Bangladesh Nationalist Party (BNP)) 60.5%, Md. Elias Molla (Bangladesh Jamaat-e-Islami (Jamaat)) 39.5%","Bangladesh Nationalist Party (BNP) (60.5%), Bangladesh Jamaat-e-Islami (Jamaat) (39.5%)",124291.0,0.6052789208405367,81054.0,0.39472107915946336,0.0,0.0,81054.0,0.39472107915946336,124291.0,0.6052789208405367,0.0,0.0,-,-,-,-,81054.0,-,-,-,-,-,-,-,124291.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Narayanganj 3,Dhaka,Narayanganj,593348.0,302290.0,291055.0,3.0,290318.0,"Azharul Islam Mannan (Bangladesh Nationalist Party (BNP)) 53.5%, Md. Iqbal Hossain Bhuiyan (Bangladesh Jamaat-e-Islami (Jamaat)) 46.5%","Bangladesh Nationalist Party (BNP) (53.5%), Bangladesh Jamaat-e-Islami (Jamaat) (46.5%)",155400.0,0.5352751121184356,134918.0,0.46472488788156435,0.0,0.0,134918.0,0.46472488788156435,155400.0,0.5352751121184356,0.0,0.0,-,-,-,-,134918.0,-,-,-,-,-,-,-,155400.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Narayanganj 4,Dhaka,Narayanganj,540783.0,273715.0,267062.0,6.0,186790.0,"Abdullah Al Amin (National Citizen Party (NCP)) 56.8%, Monir Hossain (Jamiat Ulema-e-Islam Bangladesh (JUIB)) 43.2%","National Citizen Party (NCP) (56.8%), Jamiat Ulema-e-Islam Bangladesh (JUIB) (43.2%)",0.0,0.0,0.0,0.0,0.0,0.0,106171.0,0.5683976658279352,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80619.0,-,-,-,-,106171.0,-
Narayanganj 5,Dhaka,Narayanganj,485288.0,243768.0,241512.0,8.0,215995.0,"Abul Kalam (Bangladesh Nationalist Party (BNP)) 53.1%, Abm Sirajul Mamun (Khelafat Majlis) 46.9%","Bangladesh Nationalist Party (BNP) (53.1%), Khelafat Majlis (46.9%)",114799.0,0.5314891548415472,0.0,0.0,0.0,0.0,101196.0,0.46851084515845276,114799.0,0.5314891548415472,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,114799.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,101196.0,-,-
Narsingdi 1,Dhaka,Narsingdi,477209.0,243945.0,233252.0,12.0,256754.0,"Khairul Kabir Khokon (Bangladesh Nationalist Party (BNP)) 62.9%, Md. Ibrahim Bhuiyan (Bangladesh Jamaat-e-Islami (Jamaat)) 37.1%","Bangladesh Nationalist Party (BNP) (62.9%), Bangladesh Jamaat-e-Islami (Jamaat) (37.1%)",161405.0,0.6286367495735218,95349.0,0.3713632504264783,0.0,0.0,95349.0,0.3713632504264783,161405.0,0.6286367495735218,0.0,0.0,-,-,-,-,95349.0,-,-,-,-,-,-,-,161405.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Narsingdi 2,Dhaka,Narsingdi,286218.0,145235.0,140978.0,5.0,148659.0,"Abdul Moin Khan (Bangladesh Nationalist Party (BNP)) 62.4%, Md. Amjad Hossain (Bangladesh Jamaat-e-Islami (Jamaat)) 37.6%","Bangladesh Nationalist Party (BNP) (62.4%), Bangladesh Jamaat-e-Islami (Jamaat) (37.6%)",92739.0,0.6238371037071418,55920.0,0.37616289629285815,0.0,0.0,55920.0,0.37616289629285815,92739.0,0.6238371037071418,0.0,0.0,-,-,-,-,55920.0,-,-,-,-,-,-,-,92739.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Narsingdi 3,Dhaka,Narsingdi,284248.0,142947.0,141300.0,1.0,127743.0,"Manzoor Elahi (Bangladesh Nationalist Party (BNP)) 64.2%, Md. Ariful Islam Mridha (Independent Candidate (Independent)) 35.8%","Bangladesh Nationalist Party (BNP) (64.2%), Independent Candidate (Independent) (35.8%)",82061.0,0.6423913639103512,0.0,0.0,0.0,0.0,0.0,0.0,82061.0,0.6423913639103512,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,82061.0,-,-,-,-,-,-,45682.0,-,-,-,-,-,-,-,-,-,-
Narsingdi 4,Dhaka,Narsingdi,428954.0,212677.0,216274.0,3.0,242136.0,"Sardar Md. Sakhawat Hossain (Bangladesh Nationalist Party (BNP)) 67.5%, Md. Jahangir Alam (Bangladesh Jamaat-e-Islami (Jamaat)) 32.5%","Bangladesh Nationalist Party (BNP) (67.5%), Bangladesh Jamaat-e-Islami (Jamaat) (32.5%)",163392.0,0.6747943304589157,78744.0,0.3252056695410844,0.0,0.0,78744.0,0.3252056695410844,163392.0,0.6747943304589157,0.0,0.0,-,-,-,-,78744.0,-,-,-,-,-,-,-,163392.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Narsingdi 5,Dhaka,Narsingdi,494650.0,255570.0,239065.0,15.0,182671.0,"Md. Ashraf Uddin (Bangladesh Nationalist Party (BNP)) 75.4%, Tajul Islam (Bangladesh Khelafat Majlish (BKM)) 24.6%","Bangladesh Nationalist Party (BNP) (75.4%), Bangladesh Khelafat Majlish (BKM) (24.6%)",137690.0,0.7537594911069628,0.0,0.0,0.0,0.0,44981.0,0.2462405088930372,137690.0,0.7537594911069628,0.0,0.0,-,-,-,-,-,-,-,-,44981.0,-,-,-,137690.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Natore 1,Rajshahi,Natore,368276.0,183595.0,184679.0,2.0,266467.0,"Farzana Sharmin (Bangladesh Nationalist Party (BNP)) 38.6%, Md. Abul Kalam Azad (Bangladesh Jamaat-e-Islami (Jamaat)) 34.0%, Md. Taiful Islam Tipu (Independent Candidate (Independent)) 27.5%","Bangladesh Nationalist Party (BNP) (38.6%), Bangladesh Jamaat-e-Islami (Jamaat) (34.0%), Independent Candidate (Independent) (27.5%)",102726.0,0.38551115147466664,90568.0,0.33988448851077246,0.0,0.0,90568.0,0.33988448851077246,102726.0,0.38551115147466664,0.0,0.0,-,-,-,-,90568.0,-,-,-,-,-,-,-,102726.0,-,-,-,-,-,-,73173.0,-,-,-,-,-,-,-,-,-,-
Natore 2,Rajshahi,Natore,406886.0,201655.0,205222.0,9.0,299336.0,"M. Ruhul Quddus Talukder Dulu (Bangladesh Nationalist Party (BNP)) 54.4%, Md. Yunus Ali (Bangladesh Jamaat-e-Islami (Jamaat)) 43.5%, Md. Ali Siddiqui (Islami Andolan Bangladesh (IAB)) 0.9%","Bangladesh Nationalist Party (BNP) (54.4%), Bangladesh Jamaat-e-Islami (Jamaat) (43.5%), Islami Andolan Bangladesh (IAB) (0.9%)",162841.0,0.5440074030520886,130066.0,0.4345150599994655,464.0,0.001550097549242323,130066.0,0.4345150599994655,163305.0,0.5455575006013309,0.0,0.0,-,-,-,-,130066.0,-,-,-,-,-,-,-,162841.0,-,-,-,-,464.0,-,621.0,-,2757.0,-,-,-,2587.0,-,-,-,-
Natore 3,Rajshahi,Natore,326872.0,164088.0,162781.0,3.0,228191.0,"Md. Anwarul Islam (Bangladesh Nationalist Party (BNP)) 52.5%, Md. Daudar Mahmud (Independent Candidate (Independent)) 29.1%, S. M. Zarzis Kadir (National Citizen Party (NCP)) 9.1%","Bangladesh Nationalist Party (BNP) (52.5%), Independent Candidate (Independent) (29.1%), National Citizen Party (NCP) (9.1%)",119768.0,0.5248585614682437,0.0,0.0,0.0,0.0,20707.0,0.09074415730681754,119768.0,0.5248585614682437,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,119768.0,-,-,-,-,-,-,66492.0,-,19105.0,-,-,-,2119.0,-,-,20707.0,-
Natore 4,Rajshahi,Natore,445172.0,221348.0,223821.0,3.0,312840.0,"Md. Abdul Aziz (Bangladesh Nationalist Party (BNP)) 54.5%, Md. Abdul Hakim (Bangladesh Jamaat-e-Islami (Jamaat)) 43.3%, Md. Emdadullah (Islami Andolan Bangladesh (IAB)) 1.2%","Bangladesh Nationalist Party (BNP) (54.5%), Bangladesh Jamaat-e-Islami (Jamaat) (43.3%), Islami Andolan Bangladesh (IAB) (1.2%)",170551.0,0.5451700549801816,135386.0,0.43276435238460553,0.0,0.0,135645.0,0.4335922516302263,170551.0,0.5451700549801816,0.0,0.0,259.0,-,-,-,135386.0,-,-,-,-,-,-,-,170551.0,-,-,-,-,-,-,-,-,3845.0,-,-,-,2799.0,-,-,-,-
Netrakona 1,Mymensingh,Netrakona,456182.0,231751.0,224427.0,4.0,245831.0,"Kaiser Kamal (Bangladesh Nationalist Party (BNP)) 64.4%, Ghulam Rabbani (Bangladesh Khelafat Majlish (BKM)) 35.6%","Bangladesh Nationalist Party (BNP) (64.4%), Bangladesh Khelafat Majlish (BKM) (35.6%)",158343.0,0.6441132322611876,0.0,0.0,0.0,0.0,87488.0,0.35588676773881245,158343.0,0.6441132322611876,0.0,0.0,-,-,-,-,-,-,-,-,87488.0,-,-,-,158343.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Netrakona 2,Mymensingh,Netrakona,502438.0,252379.0,250047.0,12.0,238766.0,"Md. Anwarul Haque (Bangladesh Nationalist Party (BNP)) 71.8%, Md. Fahim Rahman Khan Pathan (National Citizen Party (NCP)) 28.2%","Bangladesh Nationalist Party (BNP) (71.8%), National Citizen Party (NCP) (28.2%)",171399.0,0.717853463223407,0.0,0.0,0.0,0.0,67367.0,0.28214653677659296,171399.0,0.717853463223407,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,171399.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67367.0,-
Netrakona 3,Mymensingh,Netrakona,420686.0,214883.0,205794.0,9.0,187430.0,"Rafiqul Islam Hilali (Bangladesh Nationalist Party (BNP)) 63.2%, Md. Delwar Hossain Bhuiyan (Independent Candidate (Independent)) 36.8%","Bangladesh Nationalist Party (BNP) (63.2%), Independent Candidate (Independent) (36.8%)",118469.0,0.63207063970549,0.0,0.0,0.0,0.0,0.0,0.0,118469.0,0.63207063970549,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,118469.0,-,-,-,-,-,-,68961.0,-,-,-,-,-,-,-,-,-,-
Netrakona 4,Mymensingh,Netrakona,375308.0,190313.0,184982.0,13.0,200641.0,"Md. Lutfuzzaman Babar (Bangladesh Nationalist Party (BNP)) 80.1%, Md. Al Helal (Bangladesh Jamaat-e-Islami (Jamaat)) 19.9%","Bangladesh Nationalist Party (BNP) (80.1%), Bangladesh Jamaat-e-Islami (Jamaat) (19.9%)",160801.0,0.8014363963496992,39840.0,0.1985636036503008,0.0,0.0,39840.0,0.1985636036503008,160801.0,0.8014363963496992,0.0,0.0,-,-,-,-,39840.0,-,-,-,-,-,-,-,160801.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Netrakona 5,Mymensingh,Netrakona,290117.0,147896.0,142219.0,2.0,82177.0,Masum Mustafa (Bangladesh Jamaat-e-Islami (Jamaat)) 100.0%,Bangladesh Jamaat-e-Islami (Jamaat) (100.0%),0.0,0.0,82177.0,1.0,0.0,0.0,82177.0,1.0,0.0,0.0,0.0,0.0,-,-,-,-,82177.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nilphamari 1,Rangpur,Nilphamari,460271.0,232483.0,227786.0,2.0,267384.0,"Md. Abdus Sattar (Bangladesh Jamaat-e-Islami (Jamaat)) 55.8%, Maolana Md. Monjurul Islam (Jamiat Ulema-e-Islam Bangladesh (JUIB)) 44.2%","Bangladesh Jamaat-e-Islami (Jamaat) (55.8%), Jamiat Ulema-e-Islam Bangladesh (JUIB) (44.2%)",0.0,0.0,149224.0,0.5580887412859408,0.0,0.0,149224.0,0.5580887412859408,0.0,0.0,0.0,0.0,-,-,-,-,149224.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,118160.0,-,-,-,-,-,-
Nilphamari 2,Rangpur,Nilphamari,385785.0,193034.0,192749.0,2.0,279781.0,"Al Faruq Abdul Latif (Bangladesh Jamaat-e-Islami (Jamaat)) 51.9%, Shahrin Islam (Bangladesh Nationalist Party (BNP)) 48.1%","Bangladesh Jamaat-e-Islami (Jamaat) (51.9%), Bangladesh Nationalist Party (BNP) (48.1%)",134579.0,0.4810155085584797,145202.0,0.5189844914415204,0.0,0.0,145202.0,0.5189844914415204,134579.0,0.4810155085584797,0.0,0.0,-,-,-,-,145202.0,-,-,-,-,-,-,-,134579.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nilphamari 3,Rangpur,Nilphamari,294446.0,149878.0,144567.0,1.0,197662.0,"Obaidullah Salafi (Bangladesh Jamaat-e-Islami (Jamaat)) 54.9%, Alhaj Syed Ali (Bangladesh Nationalist Party (BNP)) 45.1%","Bangladesh Jamaat-e-Islami (Jamaat) (54.9%), Bangladesh Nationalist Party (BNP) (45.1%)",89102.0,0.4507796136839656,108560.0,0.5492203863160344,0.0,0.0,108560.0,0.5492203863160344,89102.0,0.4507796136839656,0.0,0.0,-,-,-,-,108560.0,-,-,-,-,-,-,-,89102.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nilphamari 4,Rangpur,Nilphamari,451814.0,226728.0,225081.0,5.0,206391.0,"Abdul Muntakim (Bangladesh Jamaat-e-Islami (Jamaat)) 60.5%, Md. Abdul Gafur Sarker (Bangladesh Nationalist Party (BNP)) 39.5%","Bangladesh Jamaat-e-Islami (Jamaat) (60.5%), Bangladesh Nationalist Party (BNP) (39.5%)",81526.0,0.39500753424325674,124865.0,0.6049924657567433,0.0,0.0,124865.0,0.6049924657567433,81526.0,0.39500753424325674,0.0,0.0,-,-,-,-,124865.0,-,-,-,-,-,-,-,81526.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Noakhali 1,Chattogram,Noakhali,452425.0,233711.0,218714.0,-,224869.0,"A. M. Mahbub Uddin (Bangladesh Nationalist Party (BNP)) 56.4%, Md. Saif Ullah (Bangladesh Jamaat-e-Islami (Jamaat)) 43.6%","Bangladesh Nationalist Party (BNP) (56.4%), Bangladesh Jamaat-e-Islami (Jamaat) (43.6%)",126833.0,0.5640306133793453,98036.0,0.4359693866206547,0.0,0.0,98036.0,0.4359693866206547,126833.0,0.5640306133793453,0.0,0.0,-,-,-,-,98036.0,-,-,-,-,-,-,-,126833.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Noakhali 2,Chattogram,Noakhali,360081.0,186305.0,173775.0,1.0,151036.0,"Zainul Abdin Farooq (Bangladesh Nationalist Party (BNP)) 55.6%, Sultan Md. Zakaria Majumder (National Citizen Party (NCP)) 44.4%","Bangladesh Nationalist Party (BNP) (55.6%), National Citizen Party (NCP) (44.4%)",83982.0,0.5560396196933182,0.0,0.0,0.0,0.0,67054.0,0.44396038030668183,83982.0,0.5560396196933182,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,83982.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67054.0,-
Noakhali 3,Chattogram,Noakhali,511759.0,269886.0,241865.0,8.0,264972.0,"Md. Barkat Ullah Bulu (Bangladesh Nationalist Party (BNP)) 53.2%, Md. Borhan Uddin (Bangladesh Jamaat-e-Islami (Jamaat)) 46.8%","Bangladesh Nationalist Party (BNP) (53.2%), Bangladesh Jamaat-e-Islami (Jamaat) (46.8%)",141031.0,0.5322486904276679,123941.0,0.4677513095723322,0.0,0.0,123941.0,0.4677513095723322,141031.0,0.5322486904276679,0.0,0.0,-,-,-,-,123941.0,-,-,-,-,-,-,-,141031.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Noakhali 4,Chattogram,Noakhali,700339.0,366659.0,333677.0,3.0,368171.0,"Md. Shahjahan (Bangladesh Nationalist Party (BNP)) 59.5%, Md. Ishaq Khandaker (Bangladesh Jamaat-e-Islami (Jamaat)) 40.5%","Bangladesh Nationalist Party (BNP) (59.5%), Bangladesh Jamaat-e-Islami (Jamaat) (40.5%)",219182.0,0.5953266281157397,148989.0,0.4046733718842603,0.0,0.0,148989.0,0.4046733718842603,219182.0,0.5953266281157397,0.0,0.0,-,-,-,-,148989.0,-,-,-,-,-,-,-,219182.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Noakhali 5,Chattogram,Noakhali,503851.0,261779.0,242072.0,-,268261.0,"Md. Fakhrul Islam (Bangladesh Nationalist Party (BNP)) 55.1%, Md. Belayet Hossain (Bangladesh Jamaat-e-Islami (Jamaat)) 44.9%","Bangladesh Nationalist Party (BNP) (55.1%), Bangladesh Jamaat-e-Islami (Jamaat) (44.9%)",147808.0,0.5509857936859999,120453.0,0.4490142063140002,0.0,0.0,120453.0,0.4490142063140002,147808.0,0.5509857936859999,0.0,0.0,-,-,-,-,120453.0,-,-,-,-,-,-,-,147808.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Noakhali 6,Chattogram,Noakhali,339185.0,178309.0,160874.0,2.0,155920.0,"Abdul Hannan Masood (National Citizen Party (NCP)) 58.9%, Md. Mahbuber Rahman (Bangladesh Nationalist Party (BNP)) 41.1%","National Citizen Party (NCP) (58.9%), Bangladesh Nationalist Party (BNP) (41.1%)",64021.0,0.41060159055926115,0.0,0.0,0.0,0.0,91899.0,0.5893984094407388,64021.0,0.41060159055926115,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,64021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91899.0,-
Pabna 1,Rajshahi,Pabna,464904.0,237675.0,227228.0,1.0,234219.0,"Md. Nojibur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 55.5%, Md. Shamsur Rahman (Bangladesh Nationalist Party (BNP)) 44.5%","Bangladesh Jamaat-e-Islami (Jamaat) (55.5%), Bangladesh Nationalist Party (BNP) (44.5%)",104245.0,0.4450749085257814,129974.0,0.5549250914742185,0.0,0.0,129974.0,0.5549250914742185,104245.0,0.4450749085257814,0.0,0.0,-,-,-,-,129974.0,-,-,-,-,-,-,-,104245.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Pabna 2,Rajshahi,Pabna,373425.0,191467.0,181957.0,1.0,292648.0,"A. K. M. Selim Reza Habib (Bangladesh Nationalist Party (BNP)) 73.6%, Md. Hesab Uddin (Bangladesh Jamaat-e-Islami (Jamaat)) 26.4%","Bangladesh Nationalist Party (BNP) (73.6%), Bangladesh Jamaat-e-Islami (Jamaat) (26.4%)",215406.0,0.7360583362947979,77242.0,0.26394166370520217,0.0,0.0,77242.0,0.26394166370520217,215406.0,0.7360583362947979,0.0,0.0,-,-,-,-,77242.0,-,-,-,-,-,-,-,215406.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Pabna 3,Rajshahi,Pabna,486806.0,243937.0,242863.0,6.0,291671.0,"Md. Ali Asghar (Bangladesh Jamaat-e-Islami (Jamaat)) 50.6%, Md. Hasan Zafir Tuhin (Bangladesh Nationalist Party (BNP)) 49.4%","Bangladesh Jamaat-e-Islami (Jamaat) (50.6%), Bangladesh Nationalist Party (BNP) (49.4%)",144206.0,0.49441322586064435,147465.0,0.5055867741393556,0.0,0.0,147465.0,0.5055867741393556,144206.0,0.49441322586064435,0.0,0.0,-,-,-,-,147465.0,-,-,-,-,-,-,-,144206.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Pabna 4,Rajshahi,Pabna,440168.0,221442.0,218720.0,6.0,271549.0,"Md. Abu Taleb Mandal (Bangladesh Jamaat-e-Islami (Jamaat)) 50.7%, Md. Habibur Rahman (Bangladesh Nationalist Party (BNP)) 49.3%","Bangladesh Jamaat-e-Islami (Jamaat) (50.7%), Bangladesh Nationalist Party (BNP) (49.3%)",133874.0,0.49300126312378245,137675.0,0.5069987368762175,0.0,0.0,137675.0,0.5069987368762175,133874.0,0.49300126312378245,0.0,0.0,-,-,-,-,137675.0,-,-,-,-,-,-,-,133874.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Pabna 5,Rajshahi,Pabna,528044.0,266433.0,261608.0,3.0,346919.0,"Md. Shamsur Rahman Shimul Biswas (Bangladesh Nationalist Party (BNP)) 52.4%, Md. Iqbal Hossain (Bangladesh Jamaat-e-Islami (Jamaat)) 47.6%","Bangladesh Nationalist Party (BNP) (52.4%), Bangladesh Jamaat-e-Islami (Jamaat) (47.6%)",181925.0,0.5244019497346643,164994.0,0.4755980502653357,0.0,0.0,164994.0,0.4755980502653357,181925.0,0.5244019497346643,0.0,0.0,-,-,-,-,164994.0,-,-,-,-,-,-,-,181925.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Panchagarh 1,Rangpur,Panchagarh,463700.0,231976.0,231723.0,1.0,344218.0,"Md. Nawshad Zamir (Bangladesh Nationalist Party (BNP)) 51.2%, Md. Sarjis Alam (National Citizen Party (NCP)) 48.8%","Bangladesh Nationalist Party (BNP) (51.2%), National Citizen Party (NCP) (48.8%)",176169.0,0.5117948509374873,0.0,0.0,0.0,0.0,168049.0,0.4882051490625127,176169.0,0.5117948509374873,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,176169.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,168049.0,-
Panchagarh 2,Rangpur,Panchagarh,417529.0,209708.0,207818.0,3.0,303512.0,"Farhad Hossain Azad (Bangladesh Nationalist Party (BNP)) 57.5%, Md. Shafiul Alam (Bangladesh Jamaat-e-Islami (Jamaat)) 42.5%","Bangladesh Nationalist Party (BNP) (57.5%), Bangladesh Jamaat-e-Islami (Jamaat) (42.5%)",174650.0,0.5754302960014761,128862.0,0.42456970399852395,0.0,0.0,128862.0,0.42456970399852395,174650.0,0.5754302960014761,0.0,0.0,-,-,-,-,128862.0,-,-,-,-,-,-,-,174650.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Patuakhali 1,Barishal,Patuakhali,505840.0,254339.0,251493.0,8.0,259294.0,"Altaf Hossain Chowdhury (Bangladesh Nationalist Party (BNP)) 58.7%, Md. Firoz Alam (Islami Andolan Bangladesh (IAB)) 22.4%, Md. Abdul Wahab (Amar Bangladesh Party (AB)) 17.9%","Bangladesh Nationalist Party (BNP) (58.7%), Islami Andolan Bangladesh (IAB) (22.4%), Amar Bangladesh Party (AB) (17.9%)",152087.0,0.5865426889939606,0.0,0.0,1334.0,0.005144739176378936,46310.0,0.17860035326694795,152434.0,0.5878809382399901,0.0,0.0,46310.0,-,-,-,-,-,1334.0,-,-,-,-,-,152087.0,-,-,-,-,-,347.0,-,-,58161.0,-,-,-,1055.0,-,-,-,-
Patuakhali 2,Barishal,Patuakhali,315282.0,160501.0,154779.0,2.0,188607.0,"Md. Shafiqul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 53.4%, Md. Shahidul Alam Talukder (Bangladesh Nationalist Party (BNP)) 38.5%, Malek Hossain (Islami Andolan Bangladesh (IAB)) 7.6%","Bangladesh Jamaat-e-Islami (Jamaat) (53.4%), Bangladesh Nationalist Party (BNP) (38.5%), Islami Andolan Bangladesh (IAB) (7.6%)",72676.0,0.38533034298833024,100750.0,0.5341795373448494,0.0,0.0,101160.0,0.5363533697052602,73029.0,0.3872019596303425,0.0,0.0,410.0,-,-,-,100750.0,-,-,-,-,-,-,-,72676.0,-,-,-,-,-,353.0,-,-,14418.0,-,-,-,-,-,-,-,-
