seat_id,seat_number,seat_name,division,district,party,candidate,votes
318816,246,Brahmanbaria 4,Chattogram,Brahmanbaria,Islami Andolan Bangladesh (IAB),Md. Jasim,2277
318816,246,Brahmanbaria 4,Chattogram,Brahmanbaria,Gono Odhikar Parishad (GOP),Md. Zahirul Haque Chowdhury,117
318816,246,Brahmanbaria 4,Chattogram,Brahmanbaria,Insaniyat Biplob Bangladesh (IBB),Rafi Uddin,773
318816,246,Brahmanbaria 4,Chattogram,Brahmanbaria,Bangladesh Nationalist Party (BNP),Mushfiqur Rahman,139842
318816,246,Brahmanbaria 4,Chattogram,Brahmanbaria,National People's Party (NPP),Shahin Khan,109
318816,246,Brahmanbaria 4,Chattogram,Brahmanbaria,Bangladesh Jamaat-e-Islami (Jamaat),Md. Ataur Rahman Sarkar,91796
318816,246,Brahmanbaria 4,Chattogram,Brahmanbaria,Jatiya Party (JaPa),Md. Zahirul Haque Khan,2453
318821,247,Brahmanbaria 5,Chattogram,Brahmanbaria,Islami Andolan Bangladesh (IAB),Nazrul Isam,20696
318821,247,Brahmanbaria 5,Chattogram,Brahmanbaria,Insaniyat Biplob Bangladesh (IBB),Md. Ashraful Haque,257
318821,247,Brahmanbaria 5,Chattogram,Brahmanbaria,Bangladesh Khelafat Majlish (BKM),Amzad Hossain,60857
318821,247,Brahmanbaria 5,Chattogram,Brahmanbaria,Independent Candidate (Independent),Kazi Nazmul Hossain,84708
318821,247,Brahmanbaria 5,Chattogram,Brahmanbaria,Communist Party of Bangladesh (CPB),Md. Shahin Khan,359
318821,247,Brahmanbaria 5,Chattogram,Brahmanbaria,Jatiya Party (JaPa),Md. Kamrul Islam,372
318821,247,Brahmanbaria 5,Chattogram,Brahmanbaria,Bangladesh Nationalist Party (BNP),Md. Abdul Mannan,85769
318821,247,Brahmanbaria 5,Chattogram,Brahmanbaria,Ganosanhati Andolan (GSA),Nahida Jahan,266
318826,248,Brahmanbaria 6,Chattogram,Brahmanbaria,Bangladesh Jamaat-e-Islami (Jamaat),Md. Mohsin,39976
318826,248,Brahmanbaria 6,Chattogram,Brahmanbaria,National People's Party (NPP),Md. Shafiqul Islam,106
318826,248,Brahmanbaria 6,Chattogram,Brahmanbaria,Islami Andolan Bangladesh (IAB),Sayed Uddin Khan,8572
318826,248,Brahmanbaria 6,Chattogram,Brahmanbaria,Insaniyat Biplob Bangladesh (IBB),Md. Habibur Rahman,139
318826,248,Brahmanbaria 6,Chattogram,Brahmanbaria,Gono Odhikar Parishad (GOP),Shafiqul Islam,289
318826,248,Brahmanbaria 6,Chattogram,Brahmanbaria,Ganosanhati Andolan (GSA),Md. Jonayed Abdur Rahim Shaki,95342
318826,248,Brahmanbaria 6,Chattogram,Brahmanbaria,Jatiya Samajtantrik Dal (JSD),K. M. Jabir,167
318826,248,Brahmanbaria 6,Chattogram,Brahmanbaria,Independent Candidate (Independent),Md. Abu Kayes Shikdar,666
318826,248,Brahmanbaria 6,Chattogram,Brahmanbaria,Bangladesh Islami Front (BIF),Md. Abu Naser,2353
318826,248,Brahmanbaria 6,Chattogram,Brahmanbaria,Independent Candidate (Independent),Md. Sayeduzzaman Kamal,1926
318986,249,Cumilla 1,Chattogram,Cumilla,Jatiya Party (JaPa),Sayed Md. Ifthekhar Ahsan,631
318986,249,Cumilla 1,Chattogram,Cumilla,Bangladesh Nationalist Party (BNP),Khandaker Mosharrof Hossain,141440
318986,249,Cumilla 1,Chattogram,Cumilla,Bangladesh Samajtantrik Dal (Basad),Barua Monojit Dhiman,144
318986,249,Cumilla 1,Chattogram,Cumilla,Bangladesh Republican Party (BRP),Md. Abul Kalam Azad,411
318986,249,Cumilla 1,Chattogram,Cumilla,Independent Candidate (Independent),Abu Zayed Al Mahnud,201
318986,249,Cumilla 1,Chattogram,Cumilla,Islami Andolan Bangladesh (IAB),Bashir Ahmed,6502
318986,249,Cumilla 1,Chattogram,Cumilla,Independent Candidate (Independent),Omar Farooq,205
318986,249,Cumilla 1,Chattogram,Cumilla,Bangladesh Jamaat-e-Islami (Jamaat),Md. Moniruzzaman,94845
318986,249,Cumilla 1,Chattogram,Cumilla,Amar Bangladesh Party (AB),Md. Shafiul Basar,511
319001,250,Cumilla 2,Chattogram,Cumilla,Islamic Front Bangladesh (IFB),Md. Abdus Salam,767
319001,250,Cumilla 2,Chattogram,Cumilla,Bangladesh Jamaat-e-Islami (Jamaat),Md. Nazim Uddin,53384
319001,250,Cumilla 2,Chattogram,Cumilla,Islami Andolan Bangladesh (IAB),Md. Ashraful Alam,6611
319001,250,Cumilla 2,Chattogram,Cumilla,Bangladesh Nationalist Party (BNP),Md. Selim Bhuiyan,77037
319001,250,Cumilla 2,Chattogram,Cumilla,Independent Candidate (Independent),Md. Abdul Matin,63045
319001,250,Cumilla 2,Chattogram,Cumilla,Jatiya Party (JaPa),Md. Amir Hossain,570
319006,251,Cumilla 3,Chattogram,Cumilla,Bangladesh Jamaat-e-Islami (Jamaat),Md. Yousuf Sohel,109599
319006,251,Cumilla 3,Chattogram,Cumilla,Insaniyat Biplob Bangladesh (IBB),Md. Sharif Uddin Sarkar,167
319006,251,Cumilla 3,Chattogram,Cumilla,Bangladesh Congress,Md. Khorshed Alam,717
319006,251,Cumilla 3,Chattogram,Cumilla,Bangladesh Republican Party (BRP),Md. Emdadul Haque,111
319006,251,Cumilla 3,Chattogram,Cumilla,Gono Odhikar Parishad (GOP),Moniruzzaman,633
319006,251,Cumilla 3,Chattogram,Cumilla,Islami Andolan Bangladesh (IAB),Ahmed Abdul Kaiyum,3593
319006,251,Cumilla 3,Chattogram,Cumilla,Nationalist Democratic Movement (NDM),Riaz Md. Sharif,152
319006,251,Cumilla 3,Chattogram,Cumilla,Bangladesh Nationalist Party (BNP),Kazi Shah Mofazzal Hossain Kaikobad,159291
319006,251,Cumilla 3,Chattogram,Cumilla,Amjanatar Dol,Chowdhury Rakibul Haque,244
319011,252,Cumilla 4,Chattogram,Cumilla,Insaniyat Biplob Bangladesh (IBB),Irfanul Haque Sarkar,427
319011,252,Cumilla 4,Chattogram,Cumilla,Islami Andolan Bangladesh (IAB),Md. Abdul Karim,2232
319011,252,Cumilla 4,Chattogram,Cumilla,Khelafat Majlis,Md. Mujibur Rahman,248
319011,252,Cumilla 4,Chattogram,Cumilla,Gono Odhikar Parishad (GOP),Md. A. Jasim Uddin,49885
319011,252,Cumilla 4,Chattogram,Cumilla,National Citizen Party (NCP),Md. Abul Hasnat,166583
319016,253,Cumilla 5,Chattogram,Cumilla,Communist Party of Bangladesh (CPB),Abdullah Al Kafi,342
319016,253,Cumilla 5,Chattogram,Cumilla,Jatiya Party (JaPa),Md. Emranul Haque,124547
319016,253,Cumilla 5,Chattogram,Cumilla,Bangladesh Nationalist Party (BNP),Md. Jashim Uddin,134485
319016,253,Cumilla 5,Chattogram,Cumilla,Islami Andolan Bangladesh (IAB),Md. Rashedul Islam,1505
319016,253,Cumilla 5,Chattogram,Cumilla,Jatiya Samajtantrik Dal (JSD),Shirin Akhter,153
319016,253,Cumilla 5,Chattogram,Cumilla,Bangladesh Muslim League (BML),Abul Kalam Idris,147
319016,253,Cumilla 5,Chattogram,Cumilla,National People's Party (NPP),Md. Abul Basar,104
319016,253,Cumilla 5,Chattogram,Cumilla,Bangladesh Jamaat-e-Islami (Jamaat),Mobarak Hussain,124547
319016,253,Cumilla 5,Chattogram,Cumilla,Insaniyat Biplob Bangladesh (IBB),Tanzil Ahmed,167
319016,253,Cumilla 5,Chattogram,Cumilla,Amar Bangladesh Party (AB),Jobair Ahmed Bhuiyan,2029
318846,262,Chandpur 3,Chattogram,Chandpur,Gono Odhikar Parishad (GOP),Md. Zakir Hossain,132
318846,262,Chandpur 3,Chattogram,Chandpur,Islami Andolan Bangladesh (IAB),Md. Joynal Abedin Sheikh,14181
318846,262,Chandpur 3,Chattogram,Chandpur,Bangladesh Islami Front (BIF),A. H. M. Ahsan Ullah,2274
318846,262,Chandpur 3,Chattogram,Chandpur,Bangladesh Nationalist Party (BNP),Sheikh Farid Ahmed,165404
318846,262,Chandpur 3,Chattogram,Chandpur,Communist Party of Bangladesh (CPB),Md. Jahangir Hossain,676
318846,262,Chandpur 3,Chattogram,Chandpur,Bangladesh Jamaat-e-Islami (Jamaat),Md. Shahjahan Mia,100865
318846,262,Chandpur 3,Chattogram,Chandpur,Gono Forum (GF),Selim Akbar,307
318851,263,Chandpur 4,Chattogram,Chandpur,Bangladesh Jamaat-e-Islami (Jamaat),Md. Billal Hossain Miyaji,66692
318851,263,Chandpur 4,Chattogram,Chandpur,Gono Forum (GF),Md. Munir Chowdhury,240
318851,263,Chandpur 4,Chattogram,Chandpur,Islami Andolan Bangladesh (IAB),Maqbul Hossain,5261
318851,263,Chandpur 4,Chattogram,Chandpur,Bangladesh Islami Front (BIF),Md. Abdul Malek,509
318851,263,Chandpur 4,Chattogram,Chandpur,Independent Candidate (Independent),Zakir Hossain,184
318851,263,Chandpur 4,Chattogram,Chandpur,Bangladesh Nationalist Party (BNP),Md. Harunur Rashid,69155
318851,263,Chandpur 4,Chattogram,Chandpur,Jatiya Party (JaPa),Mahmud Alam,277
318851,263,Chandpur 4,Chattogram,Chandpur,Independent Candidate (Independent),Md. Abdul Hannan,74175
318856,264,Chandpur 5,Chattogram,Chandpur,Bangladesh Nationalist Party (BNP),Md. Mominul Haque,185404
318856,264,Chandpur 5,Chattogram,Chandpur,Insaniyat Biplob Bangladesh (IBB),Md. Mahmud Hasan Nayon,256
318856,264,Chandpur 5,Chattogram,Chandpur,Islami Andolan Bangladesh (IAB),Md. Ali Patwari,6671
318856,264,Chandpur 5,Chattogram,Chandpur,Bangladesh Liberal Democratic Party (LDP),Md. Neyamul Bashir,75660
318856,264,Chandpur 5,Chattogram,Chandpur,Jatiya Party (JaPa),Mirza Gias Uddin,1516
318856,264,Chandpur 5,Chattogram,Chandpur,Independent Candidate (Independent),Md. Zakir Hossain Pradhani,268
319236,265,Feni 1,Chattogram,Feni,Jatiya Party (JaPa),Motaher Hossain Chowdhury,940
319236,265,Feni 1,Chattogram,Feni,Islami Andolan Bangladesh (IAB),Kazi Golam Kibria,5323
319236,265,Feni 1,Chattogram,Feni,Bangladesh Congress,Md. Firoz Uddin Chowdhury,215
319236,265,Feni 1,Chattogram,Feni,Bangladesh Khelafat Andolon (BKA),Anwar Ullah Bhuiya,310
319236,265,Feni 1,Chattogram,Feni,Bangladesh Muslim League (BML),Mahbub Morshed Majumdar,188
319236,265,Feni 1,Chattogram,Feni,Bangladesh Nationalist Party (BNP),Munshi Rafiqul Alam,119904
319236,265,Feni 1,Chattogram,Feni,Bangladesh Jamaat-e-Islami (Jamaat),Sm Kamal Uddin,85615
319241,266,Feni 2,Chattogram,Feni,Bangladesh Khelafat Majlish (BKM),Md. Harunur Rashid Bhuiya,820
319241,266,Feni 2,Chattogram,Feni,Gono Odhikar Parishad (GOP),Md. Tarekul Islam Bhuiya,409
319241,266,Feni 2,Chattogram,Feni,Amjanatar Dol,Saiful Karim Majumdar,801
319241,266,Feni 2,Chattogram,Feni,Bangladesh Nationalist Party (BNP),Zainal Abedin,131210
319241,266,Feni 2,Chattogram,Feni,Socialist Party of Bangladesh (Marxist) (SPB-M),Jasim Uddin,322
319241,266,Feni 2,Chattogram,Feni,Amar Bangladesh Party (AB),Md. Mujibur Rahman Bhuiya,80058
319241,266,Feni 2,Chattogram,Feni,Islami Andolan Bangladesh (IAB),Md. Ekramul Haq Bhuiyan,6849
319241,266,Feni 2,Chattogram,Feni,Bangladesh Khelafat Andolon (BKA),Md. Abul Hossain,304
319241,266,Feni 2,Chattogram,Feni,Insaniyat Biplob Bangladesh (IBB),Taherul Islam,239
319241,266,Feni 2,Chattogram,Feni,Jatiya Samajtantrik Dal (JSD),Samsuddin Majumdar,240
319246,267,Feni 3,Chattogram,Feni,Insaniyat Biplob Bangladesh (IBB),Md. Hasan Ahmad,327
319246,267,Feni 3,Chattogram,Feni,Jatiya Party (JaPa),Md. Abu Sufian,1427
319246,267,Feni 3,Chattogram,Feni,Bangladesh Nationalist Party (BNP),Abdul Awal Mintu,157825
319246,267,Feni 3,Chattogram,Feni,Islami Andolan Bangladesh (IAB),Md. Saif Uddin,6701
319246,267,Feni 3,Chattogram,Feni,Islamic Front Bangladesh (IFB),Md. Abu Nasir,531
319246,267,Feni 3,Chattogram,Feni,Bangladesh Jamaat-e-Islami (Jamaat),Md. Fakhruddin,108160
319246,267,Feni 3,Chattogram,Feni,Bangladesh Samajtantrik Dal (Basad),Abdul Malek,731
319246,267,Feni 3,Chattogram,Feni,Bangladesh Khelafat Andolon (BKA),Md. Khalekuzzaman Patwary,320
320021,268,Noakhali 1,Chattogram,Noakhali,Bangladesh Nationalist Party (BNP),Am Mahbub Uddin,126833
320021,268,Noakhali 1,Chattogram,Noakhali,Jatiya Samajtantrik Dal (JSD),Rehana Begum,482
320021,268,Noakhali 1,Chattogram,Noakhali,Islami Andolan Bangladesh (IAB),Jahirul Islam,19289
320021,268,Noakhali 1,Chattogram,Noakhali,Bangladesh Congress,Md. Mominul Islam,274
320021,268,Noakhali 1,Chattogram,Noakhali,Bangladesh Jamaat-e-Islami (Jamaat),Md. Saif Ullah,98036
320021,268,Noakhali 1,Chattogram,Noakhali,Insaniyat Biplob Bangladesh (IBB),Md. Mashiur Rahman,188
320021,268,Noakhali 1,Chattogram,Noakhali,Jatiya Party (JaPa),Md. Nurul Amin,1075
320026,269,Noakhali 2,Chattogram,Noakhali,Bangladesh Nationalist Party (BNP),Zainul Abdin Farroque,83982
320026,269,Noakhali 2,Chattogram,Noakhali,National Citizen Party (NCP),Sultan Md. Zakaria Mazumder,67054
320026,269,Noakhali 2,Chattogram,Noakhali,Independent Candidate (Independent),Kazi Md. Mofizur Rahman,44712
320026,269,Noakhali 2,Chattogram,Noakhali,Jatiya Party (JaPa),Md. Shahadat Hossain,1075
320026,269,Noakhali 2,Chattogram,Noakhali,Islami Andolan Bangladesh (IAB),Khalilur Rahman,19289
320031,270,Noakhali 3,Chattogram,Noakhali,Bangladesh Nationalist Party (BNP),Md. Barkatullah Bulu,141031
320031,270,Noakhali 3,Chattogram,Noakhali,Jatiya Samajtantrik Dal (JSD),Md. Siraj Mia,747
320031,270,Noakhali 3,Chattogram,Noakhali,Independent Candidate (Independent),Sharif Ahmed,260
320031,270,Noakhali 3,Chattogram,Noakhali,Khelafat Majlis,Morshed Alam,800
320031,270,Noakhali 3,Chattogram,Noakhali,Islami Andolan Bangladesh (IAB),Md. Nur Uddin,9861
320031,270,Noakhali 3,Chattogram,Noakhali,Independent Candidate (Independent),Md. Rajib Uddoula Chowdhury,534
320031,270,Noakhali 3,Chattogram,Noakhali,Bangladesh Jamaat-e-Islami (Jamaat),Md. Borhan Uddin,123941
320036,271,Noakhali 4,Chattogram,Noakhali,Jatiya Party (JaPa),Md. Shariful Islam,2344
320036,271,Noakhali 4,Chattogram,Noakhali,Bangladesh Nationalist Party (BNP),Md. Shahjahan,219182
320036,271,Noakhali 4,Chattogram,Noakhali,Socialist Party of Bangladesh (Marxist) (SPB-M),Bitul Chandra Talukdar,917
320036,271,Noakhali 4,Chattogram,Noakhali,Bangladesh Jamaat-e-Islami (Jamaat),Md. Ishak Khandaker,148989
320036,271,Noakhali 4,Chattogram,Noakhali,Insaniyat Biplob Bangladesh (IBB),Md. Yunus Nabi,493
320036,271,Noakhali 4,Chattogram,Noakhali,Islami Andolan Bangladesh (IAB),Md. Firoz Alam Masud,14783
320036,271,Noakhali 4,Chattogram,Noakhali,Gono Odhikar Parishad (GOP),Abduz Zaher,542
320041,272,Noakhali 5,Chattogram,Noakhali,Socialist Party of Bangladesh (Marxist) (SPB-M),Muntahar Begum,173
320041,272,Noakhali 5,Chattogram,Noakhali,Islami Andolan Bangladesh (IAB),Abu Naser,6224
320041,272,Noakhali 5,Chattogram,Noakhali,Independent Candidate (Independent),Md. Yunus,133
320041,272,Noakhali 5,Chattogram,Noakhali,Bangladesh Republican Party (BRP),Md. Anisul Huq,141
320041,272,Noakhali 5,Chattogram,Noakhali,Jatiya Samajtantrik Dal (JSD),Md. Kamal Uddin Patwari,298
320041,272,Noakhali 5,Chattogram,Noakhali,Independent Candidate (Independent),Omar Ali,814
320041,272,Noakhali 5,Chattogram,Noakhali,Bangladesh Nationalist Party (BNP),Md. Fakhrul Islam,147808
320041,272,Noakhali 5,Chattogram,Noakhali,Bangladesh Jamaat-e-Islami (Jamaat),Md. Belayet Hossain,120453
320041,272,Noakhali 5,Chattogram,Noakhali,Janotar Dol,Md. Shawkat Hossain,4855
320041,272,Noakhali 5,Chattogram,Noakhali,Insaniyat Biplob Bangladesh (IBB),Touhidul Islam,162
320041,272,Noakhali 5,Chattogram,Noakhali,Jatiya Party (JaPa),Khawaja Tanvir Ahmed,1684
320041,272,Noakhali 5,Chattogram,Noakhali,Islamic Front Bangladesh (IFB),Md. Shamsuddoha,277
320046,273,Noakhali 6,Chattogram,Noakhali,Bangladesh Supreme Party (BSP),Amirul Islam Md. Abdul Malek,505
320046,273,Noakhali 6,Chattogram,Noakhali,Independent Candidate (Independent),Md. Fazlul Azim,4783
320046,273,Noakhali 6,Chattogram,Noakhali,Jatiya Samajtantrik Dal (JSD),Md. Abdul Motaleb,1239
320046,273,Noakhali 6,Chattogram,Noakhali,Jatiya Party (JaPa),Atm Nabi Ullah,280
320046,273,Noakhali 6,Chattogram,Noakhali,Gono Odhikar Parishad (GOP),Md. Azhar Uddin,191
320046,273,Noakhali 6,Chattogram,Noakhali,Bangladesh Liberal Democratic Party (LDP),Md. Abul Hossain,86
320046,273,Noakhali 6,Chattogram,Noakhali,National Citizen Party (NCP),Abdul Hannan Masood,91899
320046,273,Noakhali 6,Chattogram,Noakhali,Bangladesh Nationalist Party (BNP),Md. Mahbuber Rahman,64021
320046,273,Noakhali 6,Chattogram,Noakhali,Islami Andolan Bangladesh (IAB),Md. Nurul Islam Sharif,2197
320046,273,Noakhali 6,Chattogram,Noakhali,Independent Candidate (Independent),Tanvir Uddin Rajib,3764
319611,274,Lakshmipur 1,Chattogram,Lakshmipur,Jatiya Party (JaPa),Md. Mahmudur Rahman Mahmud,414
319611,274,Lakshmipur 1,Chattogram,Lakshmipur,Gono Odhikar Parishad (GOP),Md. Kausar Alam,106
319611,274,Lakshmipur 1,Chattogram,Lakshmipur,Bangladesh Nationalist Party (BNP),Md. Shahadat Hossain,86811
319611,274,Lakshmipur 1,Chattogram,Lakshmipur,Bangladesh Samajtantrik Dal (Basad),Md. Billal Hossain,203
319611,274,Lakshmipur 1,Chattogram,Lakshmipur,Nationalist Democratic Movement (NDM),Md. Alamgir Hossain,106
319611,274,Lakshmipur 1,Chattogram,Lakshmipur,Islami Andolan Bangladesh (IAB),Md. Zakir Hossain Patwari,11156
319611,274,Lakshmipur 1,Chattogram,Lakshmipur,National Citizen Party (NCP),Md. Mahbub Alam,59265
319616,275,Lakshmipur 2,Chattogram,Lakshmipur,Bangladesh Supreme Party (BSP),Md. Ibrahim Mia,1780
319616,275,Lakshmipur 2,Chattogram,Lakshmipur,Gono Odhikar Parishad (GOP),Abul Bashar,424
319616,275,Lakshmipur 2,Chattogram,Lakshmipur,Nagorik Oikya (NO),Md. Rezaul Karim,253
319616,275,Lakshmipur 2,Chattogram,Lakshmipur,Bangladesh Kallyan Party (BKP),Md. Farhad Mia,288
319616,275,Lakshmipur 2,Chattogram,Lakshmipur,Bangladesh Nationalist Party (BNP),Md. Abul Khair Bhuiyan,146321
319616,275,Lakshmipur 2,Chattogram,Lakshmipur,Bangladesh Jamaat-e-Islami (Jamaat),S. U. M. Ruhul Amin Bhuiyan,133698
319616,275,Lakshmipur 2,Chattogram,Lakshmipur,Islami Andolan Bangladesh (IAB),Helal Uddin,6774
319621,276,Lakshmipur 3,Chattogram,Lakshmipur,Bangladesh Liberal Democratic Party (LDP),Md. Shamsuddin,488
319621,276,Lakshmipur 3,Chattogram,Lakshmipur,Islami Andolan Bangladesh (IAB),Md. Ibrahim,5051
319621,276,Lakshmipur 3,Chattogram,Lakshmipur,Bangladesh Jamaat-e-Islami (Jamaat),Md. Rezaul Karim,122802
319621,276,Lakshmipur 3,Chattogram,Lakshmipur,National People's Party (NPP),Salim Mahmud,289
319621,276,Lakshmipur 3,Chattogram,Lakshmipur,Bangladesh Nationalist Party (BNP),Md. Shahid Uddin Chowdhury Anne,135612
319621,276,Lakshmipur 3,Chattogram,Lakshmipur,Jatiya Party (JaPa),A. K. M. Mohi Uddin,1339
319626,277,Lakshmipur 4,Chattogram,Lakshmipur,Bangladesh Samajtantrik Dal (Basad),Milan Krishna Mondal,440
319626,277,Lakshmipur 4,Chattogram,Lakshmipur,Bangladesh Nationalist Party (BNP),A. B. M. Ashraf Uddin Nizan,115199
319626,277,Lakshmipur 4,Chattogram,Lakshmipur,Bangladesh Jamaat-e-Islami (Jamaat),Md. Ashrafur Rahman Hafizullah,73756
319626,277,Lakshmipur 4,Chattogram,Lakshmipur,Jatiya Samajtantrik Dal (JSD),Tania Rob,22040
319626,277,Lakshmipur 4,Chattogram,Lakshmipur,Islami Andolan Bangladesh (IAB),Khaled Saifullah,21103
319626,277,Lakshmipur 4,Chattogram,Lakshmipur,Independent Candidate (Independent),Anm Manzoor Morshed,396
319626,277,Lakshmipur 4,Chattogram,Lakshmipur,Independent Candidate (Independent),Nurul Huda Chowdhury,422
319626,277,Lakshmipur 4,Chattogram,Lakshmipur,Gono Odhikar Parishad (GOP),Md. Redwan Ullah,259
318886,278,Chattogram 1,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Saifur Rahman,84538
318886,278,Chattogram 1,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Nurul Amin,128799
318886,278,Chattogram 1,Chattogram,Chattogram,Jatiya Party (JaPa),Syed Shahadat Hossain,1659
318886,278,Chattogram 1,Chattogram,Chattogram,Islami Andolan Bangladesh (IAB),Ferdous Ahmed Chowdhury,2108
318886,278,Chattogram 1,Chattogram,Chattogram,Jatiya Samajtantrik Dal (JSD),A. K. M. Abu Yusuf,258
318886,278,Chattogram 1,Chattogram,Chattogram,Insaniyat Biplob Bangladesh (IBB),Rezaul Karim,780
318886,278,Chattogram 1,Chattogram,Chattogram,Bangladesh Muslim League (BML),Sheikh Zulfikar Bulbul Chowdhury,269
318931,280,Chattogram 3,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Md. Alauddin,39662
318931,280,Chattogram 3,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Mostafa Kamal Pasha,73037
318941,282,Chattogram 5,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Mir Md. Helal Uddin,147054
318941,282,Chattogram 5,Chattogram,Chattogram,Bangladesh Khelafat Majlish (BKM),Md. Nasir Uddin,46589
318946,283,Chattogram 6,Chattogram,Chattogram,Ganosanhati Andolan (GSA),Nasir Uddin Talukder,829
318946,283,Chattogram 6,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Md. Shahjahan Manju,22118
318946,283,Chattogram 6,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Gias Uddin Quader Chowdhury,112237
318946,283,Chattogram 6,Chattogram,Chattogram,Bangladesh Islami Front (BIF),Md. Ilyas Noori,27146
318951,284,Chattogram 7,Chattogram,Chattogram,Jatiya Party (JaPa),Md. Mehdi Rashed,411
318951,284,Chattogram 7,Chattogram,Chattogram,Gono Odhikar Parishad (GOP),Md. Belal Uddin,129
318951,284,Chattogram 7,Chattogram,Chattogram,Islami Andolan Bangladesh (IAB),Abdullah Al Haroon,1307
318951,284,Chattogram 7,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Humam Quader Chowdhury,101445
318951,284,Chattogram 7,Chattogram,Chattogram,Bangladesh Islami Front (BIF),Md. Iqbal Hasan,30239
318951,284,Chattogram 7,Chattogram,Chattogram,Amar Bangladesh Party (AB),Md. Abdur Rahman,158
318951,284,Chattogram 7,Chattogram,Chattogram,Communist Party of Bangladesh (CPB),Pramod Baran Barua,441
318951,284,Chattogram 7,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Atm Rezaul Karim,41719
318956,285,Chattogram 8,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Ershad Ullah,152969
318956,285,Chattogram 8,Chattogram,Chattogram,Insaniyat Biplob Bangladesh (IBB),Md. Emdadul Haque,884
318956,285,Chattogram 8,Chattogram,Chattogram,Islami Andolan Bangladesh (IAB),Md. Nurul Alam,1208
318956,285,Chattogram 8,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Md. Abu Naser,53564
318956,285,Chattogram 8,Chattogram,Chattogram,National Citizen Party (NCP),Md. Jobairul Hasan Arif,3349
318956,285,Chattogram 8,Chattogram,Chattogram,Bangladesh Islami Front (BIF),Syed Md. Hassan,42585
318961,286,Chattogram 9,Chattogram,Chattogram,Nagorik Oikya (NO),Md. Nurul Abshar Majumder,107
318961,286,Chattogram 9,Chattogram,Chattogram,Ganosanhati Andolan (GSA),Syed Md. Hassan Maruf,1040
318961,286,Chattogram 9,Chattogram,Chattogram,Janotar Dol,Md. Haider Ali Chowdhury,561
318961,286,Chattogram 9,Chattogram,Chattogram,Islami Andolan Bangladesh (IAB),Abdus Shukkur,941
318961,286,Chattogram 9,Chattogram,Chattogram,Jatiya Samajtantrik Dal (JSD),Abdul Momen Chowdhury,128
318961,286,Chattogram 9,Chattogram,Chattogram,Islamic Front Bangladesh (IFB),Md. Waheed Murad,4204
318961,286,Chattogram 9,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Akm Fazlul Haque,53807
318961,286,Chattogram 9,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Md. Abu Sufyan,109388
318961,286,Chattogram 9,Chattogram,Chattogram,Socialist Party of Bangladesh (Marxist) (SPB-M),Md. Shafi Uddin Kabir,494
318961,286,Chattogram 9,Chattogram,Chattogram,Insaniyat Biplob Bangladesh (IBB),Md. Naeem Uddin,112
318991,258,Cumilla 10,Chattogram,Cumilla,Bangladesh Congress,Hasan Mahmud,400
318991,258,Cumilla 10,Chattogram,Cumilla,Gono Odhikar Parishad (GOP),Ramiz Bin Arif,293
318991,258,Cumilla 10,Chattogram,Cumilla,Amjanatar Dol,Md. Abdullah Al Noman,373
318991,258,Cumilla 10,Chattogram,Cumilla,Bangladesh Nationalist Party (BNP),Md. Mobasher Alam Bhuiyan,163667
318991,258,Cumilla 10,Chattogram,Cumilla,Bangladesh Sangskritik Muktijote (BSM),Kazi Nur E Alam Siddiqui,422
318991,258,Cumilla 10,Chattogram,Cumilla,Bangladesh Jamaat-e-Islami (Jamaat),Md. Yasin Arafat,123733
318991,258,Cumilla 10,Chattogram,Cumilla,Islami Andolan Bangladesh (IAB),Md. Shamsuddoha,7959
318996,259,Cumilla 11,Chattogram,Cumilla,Islami Andolan Bangladesh (IAB),Md. Mohiuddin,2766
318996,259,Cumilla 11,Chattogram,Cumilla,Bangladesh Congress,A. F. M. Abdur Rahim,194
318996,259,Cumilla 11,Chattogram,Cumilla,Gono Front (GF),Md. Alamgir,98
318996,259,Cumilla 11,Chattogram,Cumilla,Bangladesh Sangskritik Muktijote (BSM),Md. Yusuf,186
318996,259,Cumilla 11,Chattogram,Cumilla,Bangladesh Jamaat-e-Islami (Jamaat),Syed Abdullah Md. Taher,133308
318996,259,Cumilla 11,Chattogram,Cumilla,Jatiya Party (JaPa),Md. Main Uddin,704
318996,259,Cumilla 11,Chattogram,Cumilla,Bangladesh Nationalist Party (BNP),Md. Kamrul Huda,76638
318901,289,Chattogram 12,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Md. Enamul Haque,135044
