constituency_id,seat_name,seat_name_bn,district_bn,total_voters,total_votes_cast,valid_votes,rejected_votes,absent_voters,turnout_pct,rejection_pct,absence_pct,total_centers,total_candidates,avg_voters_per_center,bnp_plus_votes,bnp_plus_pct,eleven_parties_votes,eleven_parties_pct,duf_votes,duf_pct,ndf_votes,ndf_pct,greater_sunni_votes,greater_sunni_pct,independent_votes,independent_pct,other_party_votes,other_party_pct,bnp_votes,bnp_pct,jamaat_votes,jamaat_pct,ncp_votes,ncp_pct,winner_name,winner_party,winner_votes,winner_pct,runner_up_name,runner_up_party,runner_up_votes,margin,margin_pct,competitiveness,effective_num_candidates,Bangladesh Nationalist Party - BNP,Bangladesh Jamaat-e-Islami,Jatiyo Nagorik Party - NCP,Islamic Andolan Bangladesh,Bangladesh Khelafat Majlis,Jatiya Party,Khelafat Majlis,Gonodhikar Parishad - GOP,Jamiate Ulama-e-Islam Bangladesh,Bangladesh Islami Front,Liberal Democratic Party - LDP,Amar Bangladesh Party - AB Party,Bangladesh Development Party,Bangladesh Jatiya Party - BJP,Gonoshonghoti Andolon,Islamic Front Bangladesh,Communist Party of Bangladesh,Bangladesh Samajtantrik Dal - BASAD,Jonotar Dol,Biplabi Workers Party,Jatiya Samajtantrik Dal - JSD,Bangladesh Nezame Islam Party,National Party - JP,Insaniyat Biplob Bangladesh,Bangladesh Supreme Party - BSP,Zaker Party,Bangladesh Republican Party - BRP,Bangladesh Samajtantrik Dal (Marxist),Bangladesh Jatiyo Samajtantrik Dal - Jasod,Bangladesh Khilafat Andolan,Nagorik Oikko,Bangladesh Congress,Bangladesh Minority Janta Party - BMJP,Amjanatar Dol,National Peoples Party - NPP,Gonoforum,Bangladesh Labour Party,Bangladesh Muslim League,Bangladesh National Awami Party - Bangladesh NAP,Bangladesh Shanskritik Muktijot (Muktijot),Islami Oikyajote,Bangladesh Muslim League - BML,Jatiya Ganatantrik Party - JAGPA,Jatiyatabadi Ganotantrik Andolon - NDM,Bangladesh Nationalist Front - BNF,Bangladesh Jatiya Party,Gonofront,Bangladesh Kallyan Party,Ganotantri Party,Bangladesh Samadhikar Party - BEP
237,Moulvibazar 3,মৌলভীবাজার-৩,মৌলভীবাজার,479458,242426,236699,5727,237032,50.6,2.36,49.4,175,4,2740,155342,65.6,79699,33.7,1658,0.7,0,0.0,0,0.0,0,0.0,0,0.0,155342,65.6,75397,31.9,0,0.0,নাসের রহমান,Bangladesh Nationalist Party - BNP,155342,65.6,মোঃ আব্দুল মান্নান,Bangladesh Jamaat-e-Islami,75397,79945,33.8,safe,1.88,155342,75397,,,,,4302,,,,,,,,,,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Moulvibazar 4,মৌলভীবাজার-৪,মৌলভীবাজার,483058,270010,258872,11138,213048,55.9,4.13,44.1,163,6,2964,169608,65.5,53464,20.7,979,0.4,910,0.4,0,0.0,33911,13.1,0,0.0,169608,65.5,0,0.0,4275,1.7,মোঃ মুজিবুর রহমান চৌধুরী,Bangladesh Nationalist Party - BNP,169608,65.5,শেখ নূরে আলম হামিদী,Bangladesh Khelafat Majlis,49189,120419,46.5,safe,2.07,169608,,4275,,49189,910,,,,,,,,,,,,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Habiganj 1,হবিগঞ্জ-১,হবিগঞ্জ,462623,212186,206663,5523,250437,45.9,2.6,54.1,177,5,2614,111073,53.7,55245,26.7,639,0.3,0,0.0,5244,2.5,34462,16.7,0,0.0,111073,53.7,0,0.0,0,0.0,রেজা কিবরিয়া,Bangladesh Nationalist Party - BNP,111073,53.7,মাওলানা সিরাজুল ইসলাম,Bangladesh Khelafat Majlis,55245,55828,27.0,safe,2.57,111073,,,,55245,,,,,,,,,,,5244,,,,,,,,,,,,,639,,,,,,,,,,,,,,,,,,,,,
240,Habiganj 2,হবিগঞ্জ-২,হবিগঞ্জ,391917,199269,194023,5246,192648,50.8,2.63,49.2,150,5,2613,125971,64.9,64851,33.4,441,0.2,931,0.5,0,0.0,1829,0.9,0,0.0,125971,64.9,0,0.0,0,0.0,আবু মনসুর সাখাওয়াত হাসান,Bangladesh Nationalist Party - BNP,125971,64.9,আব্দুল বাছিত আজাদ,Khelafat Majlis,64851,61120,31.5,safe,1.87,125971,,,,,931,64851,,,,,,,,,,,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Habiganj 3,হবিগঞ্জ-৩,হবিগঞ্জ,416322,212269,206953,5316,204053,51.0,2.5,49.0,137,6,3039,141521,68.4,44581,21.5,0,0.0,1374,0.7,14064,6.8,0,0.0,5413,2.6,141521,68.4,44581,21.5,0,0.0,আলহাজ্ব মোঃ জি কে গউছ,Bangladesh Nationalist Party - BNP,141521,68.4,কাজী মহসিন আহমদ,Bangladesh Jamaat-e-Islami,44581,96940,46.8,safe,1.93,141521,44581,,5413,,1246,,,,14064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,
242,Habiganj 4,হবিগঞ্জ-৪,হবিগঞ্জ,547747,306610,299070,7540,241137,56.0,2.46,44.0,183,9,2993,186678,62.4,25423,8.5,324,0.1,1010,0.3,83896,28.1,1258,0.4,481,0.2,186678,62.4,0,0.0,0,0.0,"এস, এম, ফয়সল",Bangladesh Nationalist Party - BNP,186678,62.4,মোঃ গিয়াস উদ্দিন,Bangladesh Islami Front,83896,102782,34.4,safe,2.1,186678,,,,,,25423,,,83896,,,,,,,,324,,,,,,481,,,,,,,,,,,,,,531,,479,,,,,,,,,,
243,Brahmanbaria 1,ব্রাক্ষণবাড়িয়া-১,ব্রাহ্মণবাড়িয়া,273827,149029,145808,3221,124798,54.4,2.16,45.6,80,8,3423,67783,46.5,23888,16.4,0,0.0,264,0.2,0,0.0,52841,36.2,1032,0.7,67783,46.5,23888,16.4,0,0.0,"এম, এ, হান্নান",Bangladesh Nationalist Party - BNP,67783,46.5,"এ, কে, এম কামরুজ্জামান",Independent,35121,32662,22.4,safe,3.17,67783,23888,,894,,264,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Brahmanbaria 2,ব্রাক্ষণবাড়িয়া-২,ব্রাহ্মণবাড়িয়া,493491,241300,234675,6625,252191,48.9,2.75,51.1,151,9,3268,79927,34.1,18784,8.0,0,0.0,157,0.1,0,0.0,130031,55.4,5776,2.5,0,0.0,0,0.0,18784,8.0,রুমিন ফারহানা,Independent,117495,50.1,মোহাম্মদ জুনায়েদ আল হাবীব,Jamiate Ulama-e-Islam Bangladesh,79927,37568,16.0,competitive,2.66,,,18784,3798,,157,,,79927,,,,,,,,,,,,382,,,1416,,,,,,,,,,180,,,,,,,,,,,,,,,,
245,Brahmanbaria 3,ব্রাক্ষণবাড়িয়া-৩,ব্রাহ্মণবাড়িয়া,614904,289661,281855,7806,325243,47.1,2.69,52.9,192,7,3203,207454,73.6,59567,21.1,0,0.0,3842,1.4,1317,0.5,268,0.1,9407,3.3,207454,73.6,0,0.0,59567,21.1,মোঃ খালেদ হোসেন মাহবুব,Bangladesh Nationalist Party - BNP,207454,73.6,আতাউল্লাহ,Jatiyo Nagorik Party - NCP,59567,147887,52.5,safe,1.7,207454,,59567,6108,,3842,,,,,,,,,,1317,,,,,,,,3299,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Brahmanbaria 4,ব্রাক্ষণবাড়িয়া-৪,ব্রাহ্মণবাড়িয়া,434611,235812,231014,4798,198799,54.3,2.03,45.7,130,7,3343,138323,59.9,87326,37.8,0,0.0,2398,1.0,0,0.0,0,0.0,2967,1.3,138124,59.8,87326,37.8,0,0.0,মুশফিকুর রহমান,Bangladesh Nationalist Party - BNP,138124,59.8,মোঃ আতাউর রহমান সরকার,Bangladesh Jamaat-e-Islami,87326,50798,22.0,safe,2.0,138124,87326,,2209,,2398,,100,,,,,,,,,,,,,,,,758,,,,,,,,,,,99,,,,,,,,,,,,,,,
247,Brahmanbaria 5,ব্রাক্ষণবাড়িয়া-৫,ব্রাহ্মণবাড়িয়া,466759,254762,248330,6432,211997,54.6,2.52,45.4,154,8,3031,85020,34.2,57749,23.3,354,0.1,368,0.1,0,0.0,83995,33.8,20844,8.4,84761,34.1,0,0.0,0,0.0,মোঃ আবদুল মান্নান,Bangladesh Nationalist Party - BNP,84761,34.1,কাজী নাজমুল হোসেন,Independent,83995,766,0.3,very_close,3.43,84761,,,20588,57749,368,,,,,,,,,259,,354,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Brahmanbaria 6,ব্রাক্ষণবাড়িয়া-৬,ব্রাহ্মণবাড়িয়া,284531,149603,146223,3380,134928,52.6,2.26,47.4,98,10,2903,94622,64.7,37965,26.0,0,0.0,0,0.0,2305,1.6,2544,1.7,8787,6.0,0,0.0,37965,26.0,0,0.0,মোঃ জোনায়েদ আব্দুর রহিম সাকি,Gonoshonghoti Andolon,94231,64.4,মোঃ মহসীন,Bangladesh Jamaat-e-Islami,37965,56266,38.5,safe,2.06,,37965,,8487,,,,287,,2305,,,,,94231,,,,,,161,,,139,,,,,,,,,,,104,,,,,,,,,,,,,,,
249,Cumilla 1,কুমিল্লা-১,কুমিল্লা,430015,244334,239274,5060,185681,56.8,2.07,43.2,145,9,2966,140305,58.6,91010,38.0,144,0.1,619,0.3,0,0.0,404,0.2,6792,2.8,140305,58.6,90499,37.8,0,0.0,ড. খন্দকার মোশাররফ হোসেন,Bangladesh Nationalist Party - BNP,140305,58.6,মোঃ মনিরুজ্জামান,Bangladesh Jamaat-e-Islami,90499,49806,20.8,safe,2.05,140305,90499,,6389,,619,,,,,,511,,,,,,,,,,,,,,,403,,144,,,,,,,,,,,,,,,,,,,,,
250,Cumilla 2,কুমিল্লা-২,কুমিল্লা,367775,201251,196576,4675,166524,54.7,2.32,45.3,110,6,3343,76268,38.8,50136,25.5,0,0.0,559,0.3,760,0.4,62385,31.7,6468,3.3,76268,38.8,50136,25.5,0,0.0,মোঃ সেলিম ভূঁইয়া,Bangladesh Nationalist Party - BNP,76268,38.8,মোঃ আবদুল মতিন,Independent,62385,13883,7.1,marginal,3.15,76268,50136,,6468,,559,,,,,,,,,,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Cumilla 3,কুমিল্লা-৩,কুমিল্লা,491227,276801,267807,8994,214426,56.3,3.25,43.7,159,9,3089,158166,59.1,104906,39.2,0,0.0,0,0.0,0,0.0,0,0.0,4735,1.8,157800,58.9,104906,39.2,0,0.0,কাজী শাহ মোফাজ্জাল হোসাইন (কায়কোবাদ),Bangladesh Nationalist Party - BNP,157800,58.9,মোঃ ইউছুফ সোহেল,Bangladesh Jamaat-e-Islami,104906,52894,19.8,competitive,2.0,157800,104906,,3505,,,,218,,,,,,,,,,,,,,,,163,,,111,,,,,713,,243,,,,,,,,,,148,,,,,,
252,Cumilla 4,কুমিল্লা-৪,কুমিল্লা,400454,217016,213015,4001,183438,54.2,1.84,45.8,116,5,3452,49644,23.3,160766,75.5,0,0.0,0,0.0,0,0.0,0,0.0,2605,1.2,0,0.0,0,0.0,160527,75.4,মোঃ আবুল হাসনাত,Jatiyo Nagorik Party - NCP,160527,75.4,মোঃ আঃ জসিম উদ্দিন,Gonodhikar Parishad - GOP,49644,110883,52.1,safe,1.61,,,160527,2191,,,239,49644,,,,,,,,,,,,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Cumilla 5,কুমিল্লা-৫,কুমিল্লা,463839,262185,255743,6442,201654,56.5,2.46,43.5,142,10,3266,132635,51.9,120207,47.0,334,0.1,817,0.3,0,0.0,0,0.0,1750,0.7,132538,51.8,118198,46.2,0,0.0,মোঃ জসীম উদ্দিন,Bangladesh Nationalist Party - BNP,132538,51.8,মোবারক হোসাইন,Bangladesh Jamaat-e-Islami,118198,14340,5.6,marginal,2.07,132538,118198,,1451,,672,,,,,,2009,,,,,334,,,,137,,,162,,,,,,,,,,,97,,,145,,,,,,,,,,,,
254,Cumilla 6,কুমিল্লা-৬,কুমিল্লা,632858,332698,323747,8951,300160,52.6,2.69,47.4,196,9,3229,199750,61.7,114289,35.3,505,0.2,151,0.0,4604,1.4,0,0.0,4448,1.4,199541,61.6,114289,35.3,0,0.0,মোঃ মনিরুল হক চৌধুরী,Bangladesh Nationalist Party - BNP,199541,61.6,কাজী দ্বীন মোহাম্মদ,Bangladesh Jamaat-e-Islami,114289,85252,26.3,safe,1.98,199541,114289,,2414,,,,209,,4604,,,,,,,,505,,,446,,,,,,,,,,,,,,,,,,,151,,1588,,,,,,,,
255,Cumilla 7,কুমিল্লা-৭,কুমিল্লা,323444,182274,177680,4594,141170,56.4,2.52,43.6,105,5,3080,47925,27.0,24597,13.8,0,0.0,259,0.1,0,0.0,90819,51.1,14080,7.9,47925,27.0,0,0.0,0,0.0,আতিকুল আলম,Independent,90819,51.1,রেদোয়ান আহমেদ,Bangladesh Nationalist Party - BNP,47925,42894,24.1,safe,2.78,47925,,,14080,,,24597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,,,,,,,,,
256,Cumilla 8,কুমিল্লা-৮,কুমিল্লা,372385,221059,215463,5596,151326,59.4,2.53,40.6,105,8,3547,167431,77.7,41345,19.2,159,0.1,722,0.3,3189,1.5,0,0.0,2617,1.2,167431,77.7,41345,19.2,0,0.0,জাকারিয়া তাহের,Bangladesh Nationalist Party - BNP,167431,77.7,মোঃ শফিকুল আলম হেলাল,Bangladesh Jamaat-e-Islami,41345,126086,58.5,safe,1.56,167431,41345,,2184,,722,,,,,,,,,,,,159,,,,,,,3189,,161,,,,,,,,,,,,,,272,,,,,,,,,
257,Cumilla 9,কুমিল্লা-৯,কুমিল্লা,467372,303208,294916,8292,164164,64.9,2.73,35.1,134,8,3488,168108,57.0,113454,38.5,0,0.0,1323,0.4,3875,1.3,697,0.2,7459,2.5,168108,57.0,113454,38.5,0,0.0,মোঃ আবুল কালাম,Bangladesh Nationalist Party - BNP,168108,57.0,ছৈয়দ এ কে এম সরওয়ার উদ্দীন ছিদ্দীকি,Bangladesh Jamaat-e-Islami,113454,54654,18.5,competitive,2.11,168108,113454,,7459,,1199,,,,,,,,,,3875,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,
258,Cumilla 10,কুমিল্লা-১০,কুমিল্লা,522289,296078,287110,8968,226211,56.7,3.03,43.3,152,7,3436,162123,56.5,116150,40.5,0,0.0,317,0.1,0,0.0,0,0.0,8520,3.0,161847,56.4,116150,40.5,0,0.0,মোঃ মোবাশ্বের আলম ভূঁইয়া,Bangladesh Nationalist Party - BNP,161847,56.4,মুহাম্মদ ইয়াছিন আরাফাত,Bangladesh Jamaat-e-Islami,116150,45697,15.9,competitive,2.07,161847,116150,,7762,,,,276,,,,,,,,,,,,,,,,,,,,,,,,397,,361,,,,,,317,,,,,,,,,,
259,Cumilla 11,কুমিল্লা-১১,কুমিল্লা,396390,219511,213894,5617,176879,55.4,2.56,44.6,124,7,3197,76638,35.8,133308,62.3,98,0.0,890,0.4,0,0.0,0,0.0,2960,1.4,76638,35.8,133308,62.3,0,0.0,সৈয়দ আবদুল্লাহ  মোহাম্মদ তাহের,Bangladesh Jamaat-e-Islami,133308,62.3,মোঃ কামরুল হুদা,Bangladesh Nationalist Party - BNP,76638,56670,26.5,safe,1.93,76638,133308,,2766,,704,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,186,,,,,,,98,,,
260,Chandpur 1,চাঁদপুর-১,চাঁদপুর,348742,209075,203526,5549,139667,60.0,2.65,40.0,110,6,3170,131545,64.6,66781,32.8,0,0.0,626,0.3,4248,2.1,0,0.0,326,0.2,131329,64.5,66781,32.8,0,0.0,আ ন ম এহছানুল হক মিলন,Bangladesh Nationalist Party - BNP,131329,64.5,আবু নছর মোহাম্মদ মকবুল আহমদ,Bangladesh Jamaat-e-Islami,66781,64548,31.7,safe,1.91,131329,66781,,,,626,,216,,4248,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,
261,Chandpur 2,চাঁদপুর-২,চাঁদপুর,492377,245720,239857,5863,246657,49.9,2.39,50.1,155,8,3177,170889,71.2,54998,22.9,0,0.0,1280,0.5,0,0.0,0,0.0,12690,5.3,170583,71.1,0,0.0,0,0.0,মোঃ জালাল উদ্দিন,Bangladesh Nationalist Party - BNP,170583,71.1,মোঃ বিল্লাল হোসেন,Liberal Democratic Party - LDP,54733,115850,48.3,safe,1.78,170583,,,12050,,1280,,306,,,54733,,,,,,,,,,,,,,,,502,,,,138,,,,,,265,,,,,,,,,,,,,
262,Chandpur 3,চাঁদপুর-৩,চাঁদপুর,537490,285305,277710,7595,252185,53.1,2.66,46.9,165,7,3258,163738,59.0,96811,34.9,652,0.2,0,0.0,2210,0.8,0,0.0,14299,5.1,163610,58.9,96811,34.9,0,0.0,শেখ ফরিদ আহম্মেদ,Bangladesh Nationalist Party - BNP,163610,58.9,মোঃ শাহজাহান মিয়া,Bangladesh Jamaat-e-Islami,96811,66799,24.1,safe,2.12,163610,96811,,14003,,,,128,,2210,,,,,,,652,,,,,,,,,,,,,,,,,,,296,,,,,,,,,,,,,,
263,Chandpur 4,চাঁদপুর-৪,চাঁদপুর,391260,215687,210033,5654,175573,55.1,2.62,44.9,118,8,3316,67833,32.3,62273,29.6,0,0.0,273,0.1,495,0.2,73783,35.1,5376,2.6,67833,32.3,62273,29.6,0,0.0,মোঃ আবদুল হান্নান,Independent,73599,35.0,মোঃ হারুনুর রশিদ,Bangladesh Nationalist Party - BNP,67833,5766,2.7,very_close,3.17,67833,62273,,5141,,273,,,,495,,,,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,,,
264,Chandpur 5,চাঁদপুর-৫,চাঁদপুর,514866,283516,275763,7753,231350,55.1,2.73,44.9,158,7,3259,182588,66.2,71751,26.0,0,0.0,1469,0.5,12963,4.7,253,0.1,6739,2.4,182588,66.2,0,0.0,0,0.0,মোঃ মমিনুল হক,Bangladesh Nationalist Party - BNP,182588,66.2,মোঃ নেয়ামুল বশির,Liberal Democratic Party - LDP,71751,110837,40.2,safe,1.97,182588,,,6494,,1469,,,,,71751,,,,,12963,,,,,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Feni 1,ফেনী-১,ফেনী,374428,209437,204633,4804,164991,55.9,2.29,44.1,121,7,3094,117231,57.3,80959,39.6,0,0.0,1089,0.5,0,0.0,0,0.0,5354,2.6,117231,57.3,80661,39.4,0,0.0,মুন্সী রফিকুল আলম,Bangladesh Nationalist Party - BNP,117231,57.3,এস এম কামাল উদ্দীন,Bangladesh Jamaat-e-Islami,80661,36570,17.9,competitive,2.07,117231,80661,,5149,,905,,,,,,,,,,,,,,,,,,,,,,,,298,,205,,,,,,184,,,,,,,,,,,,
266,Feni 2,ফেনী-২,ফেনী,424331,220100,213536,6564,204231,51.9,2.98,48.1,146,11,2906,128605,60.2,76118,35.6,305,0.1,0,0.0,0,0.0,698,0.3,7810,3.7,128206,60.0,0,0.0,0,0.0,জয়নাল আবদিন,Bangladesh Nationalist Party - BNP,128206,60.0,মোহাম্মদ মজিবুর রহমান ভূঁঞা,Amar Bangladesh Party - AB Party,75090,53116,24.9,safe,2.06,128206,,,6552,748,,,399,,,,75090,,,,,,,,,235,,,234,,,,305,,280,,,,789,,,,,,,,,,,,,,,,
267,Feni 3,ফেনী-৩,ফেনী,492154,271348,264747,6601,220806,55.1,2.43,44.9,161,8,3057,154229,58.3,101136,38.2,704,0.3,1369,0.5,507,0.2,0,0.0,6802,2.6,154229,58.3,100821,38.1,0,0.0,আবদুল আউয়াল মিন্টু,Bangladesh Nationalist Party - BNP,154229,58.3,মোহাম্মদ ফখরুদ্দিন,Bangladesh Jamaat-e-Islami,100821,53408,20.2,safe,2.06,154229,100821,,6493,,1369,,,,,,,,,,507,,704,,,,,,309,,,,,,315,,,,,,,,,,,,,,,,,,,,
268,Noakhali 1,নোয়াখালী-১,নোয়াখালী,438831,243193,237095,6098,195638,55.4,2.51,44.6,141,7,3112,124270,52.4,91941,38.8,0,0.0,1046,0.4,0,0.0,0,0.0,19838,8.4,124270,52.4,91941,38.8,0,0.0,এ. এম. মাহবুব উদ্দিন,Bangladesh Nationalist Party - BNP,124270,52.4,মোঃ ছাইফ উল্যাহ,Bangladesh Jamaat-e-Islami,91941,32329,13.6,competitive,2.32,124270,91941,,18924,,1046,,,,,,,,,,,,,,,459,,,187,,,,,,,,268,,,,,,,,,,,,,,,,,,
269,Noakhali 2,নোয়াখালী-২,নোয়াখালী,350887,202001,196827,5174,148886,57.6,2.56,42.4,111,5,3161,82634,42.0,63369,32.2,0,0.0,551,0.3,0,0.0,44243,22.5,6030,3.1,82634,42.0,0,0.0,63369,32.2,জয়নুল আবদিন ফারুক,Bangladesh Nationalist Party - BNP,82634,42.0,সুলতান মুহাম্মদ জাকারিয়া মজুমদার,Jatiyo Nagorik Party - NCP,63369,19265,9.8,marginal,3.02,82634,,63369,6030,,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Noakhali 3,নোয়াখালী-৩,নোয়াখালী,498976,275238,268731,6507,223738,55.2,2.36,44.8,166,7,3006,138937,51.7,118607,44.1,0,0.0,0,0.0,0,0.0,779,0.3,10408,3.9,138937,51.7,117824,43.8,0,0.0,মোঃ বরকত উল্লাহ বুলু,Bangladesh Nationalist Party - BNP,138937,51.7,মোঃ বোরহান উদ্দিন,Bangladesh Jamaat-e-Islami,117824,21113,7.9,marginal,2.17,138937,117824,,9670,,,783,,,,,,,,,,,,,,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Noakhali 4,নোয়াখালী-৪,নোয়াখালী,690030,391065,379796,11269,298965,56.7,2.88,43.3,198,7,3485,217436,57.3,144074,37.9,879,0.2,2271,0.6,0,0.0,0,0.0,15136,4.0,216907,57.1,144074,37.9,0,0.0,মোঃ শাহজাহান,Bangladesh Nationalist Party - BNP,216907,57.1,মোঃ ইসহাক খন্দকার,Bangladesh Jamaat-e-Islami,144074,72833,19.2,competitive,2.12,216907,144074,,14648,,2271,,529,,,,,,,,,,,,,,,,488,,,,879,,,,,,,,,,,,,,,,,,,,,,
272,Noakhali 5,নোয়াখালী-৫,নোয়াখালী,492203,283065,274840,8225,209138,57.5,2.91,42.5,155,12,3176,145876,53.1,114710,41.7,167,0.1,1666,0.6,273,0.1,940,0.3,11208,4.1,145876,53.1,114710,41.7,0,0.0,মোহাম্মদ ফখরুল ইসলাম,Bangladesh Nationalist Party - BNP,145876,53.1,মোহাম্মদ বেলায়েত হোসেন,Bangladesh Jamaat-e-Islami,114710,31166,11.3,competitive,2.19,145876,114710,,6106,,1666,,,,,,,,,,273,,,4507,,293,,,161,,,141,167,,,,,,,,,,,,,,,,,,,,,,
273,Noakhali 6,নোয়াখালী-৬,নোয়াখালী,335765,171646,166351,5295,164119,51.1,3.08,48.9,104,10,3229,63563,38.2,90203,54.2,0,0.0,271,0.2,504,0.3,8394,5.0,3416,2.1,63372,38.1,0,0.0,90118,54.2,আবদুল হান্নান মাসউদ,Jatiyo Nagorik Party - NCP,90118,54.2,মোহাম্মদ মাহবুবের রহমান,Bangladesh Nationalist Party - BNP,63372,26746,16.1,competitive,2.27,63372,,90118,2179,,271,,191,,,85,,,,,,,,,,1237,,,,504,,,,,,,,,,,,,,,,,,,,,,,,,
274,Lakshmipur 1,লক্ষীপুর-১,লক্ষ্মীপুর,274261,158064,153600,4464,116197,57.6,2.82,42.4,93,7,2949,85676,55.8,56437,36.7,197,0.1,410,0.3,0,0.0,0,0.0,10880,7.1,85457,55.6,0,0.0,56437,36.7,মোঃ শাহাদাত হোসেন,Bangladesh Nationalist Party - BNP,85457,55.6,মোঃ মাহবুব আলম,Jatiyo Nagorik Party - NCP,56437,29020,18.9,competitive,2.22,85457,,56437,10880,,410,,114,,,,,,,,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,
275,Lakshmipur 2,লক্ষীপুর-২,লক্ষ্মীপুর,483962,290134,282480,7654,193828,59.9,2.64,40.1,151,7,3205,145548,51.5,127949,45.3,0,0.0,0,0.0,1779,0.6,0,0.0,7204,2.6,145124,51.4,127949,45.3,0,0.0,মোঃ আবুল খায়ের ভূঁইয়া,Bangladesh Nationalist Party - BNP,145124,51.4,"এস, ইউ ,এম, রুহুল আমিন ভূঁইয়া",Bangladesh Jamaat-e-Islami,127949,17175,6.1,marginal,2.13,145124,127949,,6670,,,,424,,,,,,,,,,,,,,,,,1779,,,,,,249,,,,,,,,,,,,,,,,,285,,
276,Lakshmipur 3,লক্ষীপুর-৩,লক্ষ্মীপুর,434605,265254,258590,6664,169351,61.0,2.51,39.0,130,6,3343,134051,51.8,118262,45.7,0,0.0,1306,0.5,0,0.0,0,0.0,4971,1.9,133765,51.7,117779,45.5,0,0.0,মোঃ শহীদউদ্দীন চৌধুরী এ্যানি,Bangladesh Nationalist Party - BNP,133765,51.7,মোঃ রেজাউল করিম,Bangladesh Jamaat-e-Islami,117779,15986,6.2,marginal,2.1,133765,117779,,4971,,1306,,,,,483,,,,,,,,,,,,,,,,,,,,,,,,286,,,,,,,,,,,,,,,
277,Lakshmipur 4,লক্ষীপুর-৪,লক্ষ্মীপুর,412291,236365,229494,6871,175926,57.3,2.91,42.7,122,9,3379,113982,49.7,71159,31.0,411,0.2,0,0.0,0,0.0,1225,0.5,42717,18.6,113725,49.6,71159,31.0,0,0.0,"এ,বি,এম আশরাফ উদ্দিন (নিজান)",Bangladesh Nationalist Party - BNP,113725,49.6,মোঃ আশরাফুর রহমান হাফিজউল্যা,Bangladesh Jamaat-e-Islami,71159,42566,18.5,competitive,2.79,113725,71159,,20795,,,,257,,,,,,,,,,411,,,21922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Chattogram 1,চট্রগ্রাম-১,চট্টগ্রাম,380099,219418,213843,5575,160681,57.7,2.54,42.3,106,7,3586,127645,59.7,81227,38.0,0,0.0,1631,0.8,0,0.0,0,0.0,3340,1.6,127645,59.7,81227,38.0,0,0.0,নুরুল আমিন,Bangladesh Nationalist Party - BNP,127645,59.7,মোহাম্মদ  ছাইফুর রহমান,Bangladesh Jamaat-e-Islami,81227,46418,21.7,safe,2.0,127645,81227,,2064,,1631,,,,,,,,,,,,,,,252,,,758,,,,,,,,,,,,,,,,,,266,,,,,,,,
280,Chattogram 3,চট্রগ্রাম-৩,চট্টগ্রাম,255700,117607,114857,2750,138093,46.0,2.34,54.0,83,4,3081,72353,63.0,37157,32.4,0,0.0,0,0.0,0,0.0,292,0.3,5055,4.4,72353,63.0,37157,32.4,0,0.0,মোস্তফা কামাল পাশা,Bangladesh Nationalist Party - BNP,72353,63.0,মুহাম্মদ আলা উদ্দীন,Bangladesh Jamaat-e-Islami,37157,35196,30.6,safe,1.99,72353,37157,,5055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Chattogram 5,চট্রগ্রাম-৫,চট্টগ্রাম,495145,213789,208888,4901,281356,43.2,2.29,56.8,143,6,3463,145392,69.6,44908,21.5,0,0.0,0,0.0,15165,7.3,1091,0.5,2332,1.1,145392,69.6,0,0.0,0,0.0,মীর মোহাম্মদ হেলাল উদ্দীন,Bangladesh Nationalist Party - BNP,145392,69.6,মোঃ নাসির উদ্দীন,Bangladesh Khelafat Majlis,44630,100762,48.2,safe,1.87,145392,,,2332,44630,,,,,,,,,,,15165,,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,
