constituency_id,constituency_name,zilla_name,candidate_name,candidate_symbol,votes,total_centers,total_voters,valid_votes,rejected_votes,absent_voters
88,যশোর-৪,যশোর,মোঃ গোলাম রছুল,দাঁড়িপাল্লা,174621,148,453624,321960,5981,125683
88,যশোর-৪,যশোর,মতিয়ার রহমান ফারাজী,ধানের শীষ,131049,148,453624,321960,5981,125683
88,যশোর-৪,যশোর,বায়েজীদ হোসাইন,হাতপাখা,11764,148,453624,321960,5981,125683
88,যশোর-৪,যশোর,মোঃ জহুরুল হক,লাঙ্গল,1720,148,453624,321960,5981,125683
88,যশোর-৪,যশোর,সুকৃতি কুমার মন্ডল,রকেট,1467,148,453624,321960,5981,125683
88,যশোর-৪,যশোর,"এম, নাজিম উদ্দীন-আল্‌-আজাদ",মোটর সাইকেল,790,148,453624,321960,5981,125683
88,যশোর-৪,যশোর,মাওঃ আশেক এলাহী,দেওয়াল ঘড়ি,296,148,453624,321960,5981,125683
88,যশোর-৪,যশোর,মোঃ আবুল কালাম গাজী,ট্রাক,253,148,453624,321960,5981,125683
89,যশোর-৫,যশোর,গাজী এনামুল হক,দাঁড়িপাল্লা,130596,128,369078,277937,4625,86516
89,যশোর-৫,যশোর,শহীদ মোঃ ইকবাল হোসেন,কলস,84276,128,369078,277937,4625,86516
89,যশোর-৫,যশোর,রশীদ আহমাদ,ধানের শীষ,54415,128,369078,277937,4625,86516
89,যশোর-৫,যশোর,মোঃ জয়নাল আবেদীন,হাতপাখা,4378,128,369078,277937,4625,86516
89,যশোর-৫,যশোর,"এম, এ হালিম",লাঙ্গল,2194,128,369078,277937,4625,86516
89,যশোর-৫,যশোর,মোঃ কামরুজ্জামান,ফুটবল,2078,128,369078,277937,4625,86516
90,যশোর-৬,যশোর,মোঃ মোক্তার আলী,দাঁড়িপাল্লা,91018,81,226423,173231,3116,50076
90,যশোর-৬,যশোর,মোঃ আবুল হোসেন আজাদ,ধানের শীষ,79321,81,226423,173231,3116,50076
90,যশোর-৬,যশোর,মোঃ শহিদুল ইসলাম,হাতপাখা,1275,81,226423,173231,3116,50076
90,যশোর-৬,যশোর,"জি, এম, হাসান",লাঙ্গল,960,81,226423,173231,3116,50076
90,যশোর-৬,যশোর,মোঃ মাহমুদ হাসান,ঈগল,657,81,226423,173231,3116,50076
91,মাগুড়া-১,মাগুরা,মোঃ মনোয়ার হোসেন,ধানের শীষ,183666,156,425636,289039,5615,130982
91,মাগুড়া-১,মাগুরা,আব্দুল মতিন,দাঁড়িপাল্লা,88036,156,425636,289039,5615,130982
91,মাগুড়া-১,মাগুরা,মোঃ নাজিরুল ইসলাম,হাতপাখা,13335,156,425636,289039,5615,130982
91,মাগুড়া-১,মাগুরা,মোঃ জাকির হোসেন মোল্লা,লাঙ্গল,1725,156,425636,289039,5615,130982
91,মাগুড়া-১,মাগুরা,শম্পা বসু ,মই,1185,156,425636,289039,5615,130982
91,মাগুড়া-১,মাগুরা,কাজী রেজাউল হোসেন,ডাব,806,156,425636,289039,5615,130982
91,মাগুড়া-১,মাগুরা,মোঃ খলিলুর রহমান,ট্রাক,286,156,425636,289039,5615,130982
92,মাগুড়া-২,মাগুরা,নিতাই রায় চৌধুরী,ধানের শীষ,146696,145,411555,280721,3261,127573
92,মাগুড়া-২,মাগুরা,মোঃ মুশতারশেদ বিল্লাহ,দাঁড়িপাল্লা,114999,145,411555,280721,3261,127573
92,মাগুড়া-২,মাগুরা,মোস্তফা কামাল,হাতপাখা,16118,145,411555,280721,3261,127573
92,মাগুড়া-২,মাগুরা,মশিয়ার রহমান,লাঙ্গল,2908,145,411555,280721,3261,127573
93,নড়াইল-১,নড়াইল,বিশ্বাস জাহাঙ্গীর আলম,ধানের শীষ,99412,111,291132,183326,3563,104243
93,নড়াইল-১,নড়াইল,মোঃ ওবায়দুল্লাহ,দাঁড়িপাল্লা,74087,111,291132,183326,3563,104243
93,নড়াইল-১,নড়াইল,আব্দুল আজিজ,হাতপাখা,6302,111,291132,183326,3563,104243
93,নড়াইল-১,নড়াইল,"বি, এম, নাগিব হোসেন",কলস,1096,111,291132,183326,3563,104243
93,নড়াইল-১,নড়াইল,"এস,এম, সাজ্জাদ হোসেন",ফুটবল,891,111,291132,183326,3563,104243
93,নড়াইল-১,নড়াইল,সুকেশ সাহা আনন্দ,ঘোড়া,860,111,291132,183326,3563,104243
93,নড়াইল-১,নড়াইল,মোঃ মিল্টন মোল্যা,লাঙ্গল,449,111,291132,183326,3563,104243
93,নড়াইল-১,নড়াইল,মোঃ উজ্জল মোল্যা,হরিণ ,229,111,291132,183326,3563,104243
94,নড়াইল-২,নড়াইল,মোঃ আতাউর রহমান,দাঁড়িপাল্লা,116396,147,386162,245463,3923,136776
94,নড়াইল-২,নড়াইল,মোঃ মনিরুল ইসলাম,কলস,77885,147,386162,245463,3923,136776
94,নড়াইল-২,নড়াইল,"এ, জেড, এম, ফরিদুজ্জামান",ধানের শীষ,45069,147,386162,245463,3923,136776
94,নড়াইল-২,নড়াইল,মোঃ তাজুল ইসলাম,হাতপাখা,4690,147,386162,245463,3923,136776
94,নড়াইল-২,নড়াইল,খন্দকার ফায়েকুজ্জামান,লাঙ্গল,666,147,386162,245463,3923,136776
94,নড়াইল-২,নড়াইল,মোঃ নূর ইসলাম,ট্রাক,334,147,386162,245463,3923,136776
94,নড়াইল-২,নড়াইল,মোঃ শোয়েব আলী,ছড়ি,212,147,386162,245463,3923,136776
94,নড়াইল-২,নড়াইল,মোছাঃ ফরিদা ইয়াসমিন,জাহাজ,211,147,386162,245463,3923,136776
95,বাগেরহাট-১,বাগেরহাট,মোঃ মশিউর রহমান খান,দাঁড়িপাল্লা,116180,147,371985,242390,4540,125055
95,বাগেরহাট-১,বাগেরহাট,কপিল কৃষ্ণ মন্ডল,ধানের শীষ,113442,147,371985,242390,4540,125055
95,বাগেরহাট-১,বাগেরহাট,মোঃ শেখ মাছুদ রানা,ফুটবল,6347,147,371985,242390,4540,125055
95,বাগেরহাট-১,বাগেরহাট,এম এ এইচ সেলিম,ঘোড়া,5182,147,371985,242390,4540,125055
95,বাগেরহাট-১,বাগেরহাট,"স, ম, গোলাম সরোয়ার",লাঙ্গল,546,147,371985,242390,4540,125055
95,বাগেরহাট-১,বাগেরহাট,মোঃ আমিনুল ইসলাম,ঈগল,290,147,371985,242390,4540,125055
95,বাগেরহাট-১,বাগেরহাট,এম. ডি. শামসুল হক,হারিকেন,238,147,371985,242390,4540,125055
95,বাগেরহাট-১,বাগেরহাট,আঃ সবুর শেখ,হাত (পাঞ্জা),165,147,371985,242390,4540,125055
96,বাগেরহাট-২,বাগেরহাট,শেখ মনজুরুল হক (রাহাদ),দাঁড়িপাল্লা,116370,139,334884,235071,3767,96046
96,বাগেরহাট-২,বাগেরহাট,শেখ মোহাম্মদ জাকির হোসেন,ধানের শীষ,65874,139,334884,235071,3767,96046
96,বাগেরহাট-২,বাগেরহাট,এম এ এইচ সেলিম,ঘোড়া,48546,139,334884,235071,3767,96046
96,বাগেরহাট-২,বাগেরহাট,শেখ আতিয়ার রহমান,হাতপাখা,4281,139,334884,235071,3767,96046
97,বাগেরহাট-৩,বাগেরহাট,শেখ ফরিদুল ইসলাম,ধানের শীষ,102193,106,265320,189451,3535,72334
97,বাগেরহাট-৩,বাগেরহাট,মোহাম্মাদ আব্দুল ওয়াদুদ সেখ,দাঁড়িপাল্লা,82877,106,265320,189451,3535,72334
97,বাগেরহাট-৩,বাগেরহাট,শেখ জিল্লুর রহমান,হাতপাখা,3622,106,265320,189451,3535,72334
97,বাগেরহাট-৩,বাগেরহাট,এম এ এইচ সেলিম,ঘোড়া,415,106,265320,189451,3535,72334
97,বাগেরহাট-৩,বাগেরহাট,মোঃ হাবিবুর রহমান মাষ্টার,তারা,344,106,265320,189451,3535,72334
98,বাগেরহাট-৪,বাগেরহাট,মোঃ আব্দুল আলীম,দাঁড়িপাল্লা,114417,155,377094,222047,4169,150878
98,বাগেরহাট-৪,বাগেরহাট,সোম নাথ দে,ধানের শীষ,97536,155,377094,222047,4169,150878
98,বাগেরহাট-৪,বাগেরহাট,মোঃ ওমর ফারুক,হাতপাখা,8443,155,377094,222047,4169,150878
98,বাগেরহাট-৪,বাগেরহাট,সাজন কুমার মিস্ত্রী,লাঙ্গল,1128,155,377094,222047,4169,150878
98,বাগেরহাট-৪,বাগেরহাট,মোঃ আঃ লতিফ খাঁন,তারা,309,155,377094,222047,4169,150878
98,বাগেরহাট-৪,বাগেরহাট,কাজী খায়রুজ্জামান (শিপন),হরিণ ,214,155,377094,222047,4169,150878
99,খুলনা-১,খুলনা,আমীর এজাজ খান,ধানের শীষ,120092,119,304235,204284,4303,95648
99,খুলনা-১,খুলনা,কৃষ্ণ নন্দী,দাঁড়িপাল্লা,69658,119,304235,204284,4303,95648
99,খুলনা-১,খুলনা,মোঃ আবু সাঈদ,হাতপাখা,5587,119,304235,204284,4303,95648
99,খুলনা-১,খুলনা,কিশোর কুমার রায়,কাস্তে,4627,119,304235,204284,4303,95648
99,খুলনা-১,খুলনা,সুনীল শুভ রায়,মোমবাতি,859,119,304235,204284,4303,95648
99,খুলনা-১,খুলনা,গোবিন্দ হালদার,কলস,858,119,304235,204284,4303,95648
99,খুলনা-১,খুলনা,অচিন্ত্য কুমার মন্ডল,ঘোড়া,665,119,304235,204284,4303,95648
99,খুলনা-১,খুলনা,মোঃ জাহাঙ্গীর হোসেন,লাঙ্গল,625,119,304235,204284,4303,95648
99,খুলনা-১,খুলনা,প্রবীর গোপাল রায়,রকেট,561,119,304235,204284,4303,95648
99,খুলনা-১,খুলনা,প্রসেনজিৎ দত্ত,তারা,503,119,304235,204284,4303,95648
99,খুলনা-১,খুলনা,সুব্রত মন্ডল,দোয়াত কলম,166,119,304235,204284,4303,95648
99,খুলনা-১,খুলনা,"জি,এম, রোকনুজ্জামান",ট্রাক,83,119,304235,204284,4303,95648
100,খুলনা-২,খুলনা,শেখ জাহাঙ্গীর হুসাইন হেলাল,দাঁড়িপাল্লা,92199,157,331156,186430,3671,141055
