seat,rule,merged_name,merged_source,merged_party,merged_votes,into_name,into_sources,into_party,into_votes,similarity,note
Jashore 2,1,Md. Jahurul Islam,dt,Independent Candidate (Independent),dt=188,Md. Zahurul Islam,"ds,tbs",Independent Candidate (Independent),ds=188; tbs=188,0.94,name+party match (sim=0.94) [vote-boosted]
Jashore 2,1,Md. Moslehuddin Farid,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=180965,Md. Moslehuddin Farid,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=180965,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 2,1,Mohammad Moslehuddin Farid,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=180965,Md. Moslehuddin Farid,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=180965; tbs=180965,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 2,1,Mohammad Mosleh Uddin Farid,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=180965,Mohammad Moslehuddin Farid,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=180965; ds=180965; tbs=180965,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 2,1,Md. Idris Ali,ds,Islami Andolan Bangladesh (IAB),ds=5781,Md. Idris Ali,tbs,Islami Andolan Bangladesh (IAB),tbs=5781,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 2,1,Md. Idris Ali,dt,Islami Andolan Bangladesh (IAB),dt=5781,Md. Idris Ali,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=5781; tbs=5781,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 2,1,Md. Imran Khan,ds,Bangladesh Samajtantrik Dal (Basad),ds=472,Md. Imran Khan,tbs,Bangladesh Samajtantrik Dal (Basad),tbs=472,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 2,1,Md. Imran Khan,dt,Bangladesh Samajtantrik Dal (Basad),dt=472,Md. Imran Khan,"ds,tbs",Bangladesh Samajtantrik Dal (Basad),ds=472; tbs=472,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 2,1,Ripon Mahmud,ds,Amar Bangladesh Party (AB),ds=416,Ripon Mahmud,tbs,Amar Bangladesh Party (AB),tbs=416,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 2,1,Ripon Mahmud,dt,Amar Bangladesh Party (AB),dt=416,Ripon Mahmud,"ds,tbs",Amar Bangladesh Party (AB),ds=416; tbs=416,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 2,1,Mst. Sabira Sultana,ds,Bangladesh Nationalist Party (BNP),ds=146447,Mst. Sabira Sultana,tbs,Bangladesh Nationalist Party (BNP),tbs=146447,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 2,1,Deleted: Sabira Sultana,bss,Bangladesh Nationalist Party (BNP),bss=146447,Mst. Sabira Sultana,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=146447; tbs=146447,0.77,name+party match (sim=0.77) [vote-boosted]
Jashore 2,1,Mosammat Sabira Sultana,dt,Bangladesh Nationalist Party (BNP),dt=146447,Deleted: Sabira Sultana,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=146447; ds=146447; tbs=146447,0.77,name+party match (sim=0.77) [vote-boosted]
Jashore 3,1,Md. Abdul Quader,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=187463,Md. Abdul Qader,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=187463,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 3,1,Md. Abdul Quader,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=187463,Md. Abdul Quader,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=187463; tbs=187463,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 3,1,Md. Abdul Qader,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=187463,Md. Abdul Quader,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=187463; ds=187463; tbs=187463,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 3,1,Md. Rashed Khan,ds,Communist Party of Bangladesh (CPB),ds=0,Md. Rashed Khan,tbs,Communist Party of Bangladesh (CPB),tbs=753,1.00,name+party match (sim=1.00)
Jashore 3,1,Md. Rashed Khan,dt,Communist Party of Bangladesh (CPB),dt=753,Md. Rashed Khan,"ds,tbs",Communist Party of Bangladesh (CPB),ds=0; tbs=753,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 3,1,Md. Khabir Gazi,ds,Jatiya Party (JaPa),ds=0,Md. Khobir Gazi,tbs,Jatiya Party (JaPa),tbs=3404,1.00,name+party match (sim=1.00)
Jashore 3,1,Md. Khabir Gazi,dt,Jatiya Party (JaPa),dt=3404,Md. Khobir Gazi,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=3404,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 3,1,Md. Nizamuddin Amit,ds,Jatiya Ganatantrik Party (JAGPA),ds=0,Md. Nizamuddin Amit,tbs,Jatiya Ganatantrik Party (JAGPA),tbs=1772,1.00,name+party match (sim=1.00)
Jashore 3,1,Md. Nizamuddin Amit,dt,Jatiya Ganatantrik Party (JAGPA),dt=1772,Md. Nizamuddin Amit,"ds,tbs",Jatiya Ganatantrik Party (JAGPA),ds=0; tbs=1772,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 3,1,Anindya Islam Amit,ds,Bangladesh Nationalist Party (BNP),ds=201339,Anindya Islam Amit,tbs,Bangladesh Nationalist Party (BNP),tbs=201339,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 3,1,Anindya Islam Amit,bss,Bangladesh Nationalist Party (BNP),bss=201339,Anindya Islam Amit,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=201339; tbs=201339,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 3,1,Anindya Islam Amit,dt,Bangladesh Nationalist Party (BNP),dt=201339,Anindya Islam Amit,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=201339; ds=201339; tbs=201339,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 3,1,Md. Shoaib Hossain,ds,Islami Andolan Bangladesh (IAB),ds=0,Md. Shoaib Hossain,tbs,Islami Andolan Bangladesh (IAB),tbs=13322,1.00,name+party match (sim=1.00)
Jashore 3,1,Mohammad Shoaib Hossain,dt,Islami Andolan Bangladesh (IAB),dt=13322,Md. Shoaib Hossain,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=13322,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 4,1,M. Nazim Uddin Al Azad,ds,Independent Candidate (Independent),ds=0,M. Nazim Uddin Al Azad,tbs,Independent Candidate (Independent),tbs=797,1.00,name+party match (sim=1.00)
Jashore 4,1,M. Nazim Uddin Al-Azad,dt,Independent Candidate (Independent),dt=797,M. Nazim Uddin Al Azad,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=797,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 4,1,Md. Golam Rasul,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=176912,Md. Golam Rasool,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=176912,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 4,1,Md. Gholam Rashul,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=176912,Md. Golam Rasool,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=176912; tbs=176912,0.89,name+party match (sim=0.89) [vote-boosted]
Jashore 4,1,Md. Golam Rasul,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=176912,Md. Gholam Rashul,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=176912; ds=176912; tbs=176912,0.94,name+party match (sim=0.94) [vote-boosted]
Jashore 4,1,Matiar Rahman Faraji,ds,Bangladesh Nationalist Party (BNP),ds=131917,Md. Matiar Rahman Farazi,tbs,Bangladesh Nationalist Party (BNP),tbs=131917,0.86,name+party match (sim=0.86) [vote-boosted]
Jashore 4,1,মতিয়ার রহমান ফারাজী,bss,Bangladesh Nationalist Party (BNP),bss=131917,Md. Matiar Rahman Farazi,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=131917; tbs=131917,0.78,name+party match (sim=0.78) [vote-boosted]
Jashore 4,1,Matiar Rahman Farazi,dt,Bangladesh Nationalist Party (BNP),dt=131917,Md. Matiar Rahman Farazi,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=131917; ds=131917; tbs=131917,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 4,1,Sukriti Kumar Mandal,ds,Bangladesh Minority Janata Party (BMJP),ds=0,Sukriti Kumar Mandal,tbs,Bangladesh Minority Janata Party (BMJP),tbs=1510,1.00,name+party match (sim=1.00)
Jashore 4,1,Sukriti Kumar Mondal,dt,Bangladesh Minority Janata Party (BMJP),dt=1510,Sukriti Kumar Mandal,"ds,tbs",Bangladesh Minority Janata Party (BMJP),ds=0; tbs=1510,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 4,1,Md. Zahurul Haque,ds,Jatiya Party (JaPa),ds=0,Md. Zahurul Haque,tbs,Jatiya Party (JaPa),tbs=1751,1.00,name+party match (sim=1.00)
Jashore 4,1,Md. Jahurul Haque,dt,Jatiya Party (JaPa),dt=1751,Md. Zahurul Haque,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=1751,0.94,name+party match (sim=0.94) [vote-boosted]
Jashore 4,1,Maolana Ashek Elahi,ds,Khelafat Majlis,ds=0,Md. Asheq Elahi,tbs,Khelafat Majlis,tbs=301,0.71,name+party match (sim=0.71)
Jashore 4,1,Mawlana Asheq Elahi,dt,Khelafat Majlis,dt=301,Maolana Ashek Elahi,"ds,tbs",Khelafat Majlis,ds=0; tbs=301,0.89,name+party match (sim=0.89) [vote-boosted]
Jashore 4,1,Bayezid Hossain,dt,Islami Andolan Bangladesh (IAB),dt=11838,Bayezid Hossain,ds,Islami Andolan Bangladesh (IAB),ds=0,1.00,name+party match (sim=1.00)
Jashore 5,1,Md. Joynal Abedin,ds,Islami Andolan Bangladesh (IAB),ds=0,Md. Zainal Abedin,tbs,Islami Andolan Bangladesh (IAB),tbs=4400,0.82,name+party match (sim=0.82)
Jashore 5,1,Md. Zainal Abedin,dt,Islami Andolan Bangladesh (IAB),dt=4400,Md. Zainal Abedin,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=4400,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 5,1,Rashid Ahmad,ds,Bangladesh Nationalist Party (BNP),ds=54875,Rashid Ahmad,tbs,Bangladesh Nationalist Party (BNP),tbs=54875,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 5,1,Rashid Ahmad,dt,Bangladesh Nationalist Party (BNP),dt=54875,Rashid Ahmad,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=54875; tbs=54875,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 5,1,Gazi Enamul Haque,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=132876,Gazi Enamul Haque,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=132876,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 5,1,Gazi Enamul Haque,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=132876,Gazi Enamul Haque,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=132876; tbs=132876,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 5,1,Gazi Enamul Haque,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=132876,Gazi Enamul Haque,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=132876; ds=132876; tbs=132876,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 5,1,Shaheed Md. Iqbal Hossain,ds,Independent Candidate (Independent),ds=0,Md. Iqbal Hossain,tbs,Independent Candidate (Independent),tbs=85045,0.82,name+party match (sim=0.82)
Jashore 5,1,Shahid Md. Iqbal Hossain,bss,Independent Candidate (Independent),bss=85045,Shaheed Md. Iqbal Hossain,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=85045,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 5,1,Shaheed Md. Iqbal Hossain,dt,Independent Candidate (Independent),dt=85045,Shaheed Md. Iqbal Hossain,"bss,ds,tbs",Independent Candidate (Independent),bss=85045; ds=0; tbs=85045,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 5,1,M. A. Halim,ds,Jatiya Party (JaPa),ds=0,Md. A. Halim,tbs,Jatiya Party (JaPa),tbs=2245,0.96,name+party match (sim=0.96)
Jashore 5,1,M. A. Halim,dt,Jatiya Party (JaPa),dt=2245,Md. A. Halim,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=2245,0.96,name+party match (sim=0.96) [vote-boosted]
Jashore 5,1,Md. Kamruzzaman,dt,Independent Candidate (Independent),dt=2103,Md. Kamruzzaman,ds,Independent Candidate (Independent),ds=0,1.00,name+party match (sim=1.00)
Jashore 6,1,Md. Moktar Ali,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=92234,Md. Moktar Ali,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=92234,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 6,1,Md. Mokhtar Ali,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=92234,Md. Moktar Ali,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=92234; tbs=92234,0.97,name+party match (sim=0.97) [vote-boosted]
Jashore 6,1,Md. Moktar Ali,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=92234,Md. Mokhtar Ali,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=92234; ds=92234; tbs=92234,0.97,name+party match (sim=0.97) [vote-boosted]
Jashore 6,1,Md. Mahmud Hasan,ds,Amar Bangladesh Party (AB),ds=0,Md. Mahmud Hasan,tbs,Amar Bangladesh Party (AB),tbs=672,1.00,name+party match (sim=1.00)
Jashore 6,1,Md. Mahmud Hasan,dt,Amar Bangladesh Party (AB),dt=672,Md. Mahmud Hasan,"ds,tbs",Amar Bangladesh Party (AB),ds=0; tbs=672,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 6,1,Abul Hossain Azad,ds,Bangladesh Nationalist Party (BNP),ds=80141,Md. Abul Hossain Azad,tbs,Bangladesh Nationalist Party (BNP),tbs=80141,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 6,1,Md. Abul Hossain Azad,bss,Bangladesh Nationalist Party (BNP),bss=80141,Md. Abul Hossain Azad,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=80141; tbs=80141,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 6,1,Md. Abul Hossain Azad,dt,Bangladesh Nationalist Party (BNP),dt=80141,Md. Abul Hossain Azad,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=80141; ds=80141; tbs=80141,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 6,1,Md. Shahidul Islam,ds,Islami Andolan Bangladesh (IAB),ds=0,Md. Shahidul Islam,tbs,Islami Andolan Bangladesh (IAB),tbs=1285,1.00,name+party match (sim=1.00)
Jashore 6,1,Md. Shahidul Islam,dt,Islami Andolan Bangladesh (IAB),dt=1285,Md. Shahidul Islam,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=1285,1.00,name+party match (sim=1.00) [vote-boosted]
Jashore 6,1,Gm Hassan,ds,Jatiya Party (JaPa),ds=0,G. M. Hasan,tbs,Jatiya Party (JaPa),tbs=990,0.91,name+party match (sim=0.91)
Jashore 6,1,G. M. Hasan,dt,Jatiya Party (JaPa),dt=990,G. M. Hasan,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=990,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 1,1,M. Moyeen Alam Firozee,ds,Independent Candidate (Independent),ds=0,M. Moin Alam Firozi,tbs,Independent Candidate (Independent),tbs=593,0.94,name+party match (sim=0.94)
Jhalokathi 1,1,Rafiqul Islam Jamal,ds,Bangladesh Nationalist Party (BNP),ds=62010,Rafiqul Islam Jamal,tbs,Bangladesh Nationalist Party (BNP),tbs=62010,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 1,1,Rafiqul Islam Jamal,bss,Bangladesh Nationalist Party (BNP),bss=62010,Rafiqul Islam Jamal,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=62010; tbs=62010,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 1,1,Rafiqul Islam Jamal,dt,Bangladesh Nationalist Party (BNP),dt=62010,Rafiqul Islam Jamal,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=62010; ds=62010; tbs=62010,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 1,1,Md. Jashim Uddin Talukder,ds,Janotar Dol,ds=0,Md. Jasim Uddin Talukdar,tbs,Janotar Dol,tbs=63,0.96,name+party match (sim=0.96)
Jhalokathi 1,1,Md. Jasim Uddin Talukdar,dt,Janotar Dol,dt=63,Md. Jashim Uddin Talukder,"ds,tbs",Janotar Dol,ds=0; tbs=63,0.96,name+party match (sim=0.96) [vote-boosted]
Jhalokathi 1,1,Md. Kamruzzaman Khan,ds,Jatiya Party (JaPa),ds=0,Md. Kamruzzaman Khan,tbs,Jatiya Party (JaPa),tbs=321,1.00,name+party match (sim=1.00)
Jhalokathi 1,1,Md. Kamruzzaman Khan,dt,Jatiya Party (JaPa),dt=321,Md. Kamruzzaman Khan,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=321,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 1,1,Fayzul Huq,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=55120,Faizul Haq,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=55120,0.91,name+party match (sim=0.91) [vote-boosted]
Jhalokathi 1,1,Faizul Haque,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=55120,Faizul Haq,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=55120; tbs=55120,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 1,1,Foyzul Haque,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=55120,Faizul Haque,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=55120; ds=55120; tbs=55120,0.91,name+party match (sim=0.91) [vote-boosted]
Jhalokathi 1,1,Ibrahim,ds,Islami Andolan Bangladesh (IAB),ds=0,Ibrahim,tbs,Islami Andolan Bangladesh (IAB),tbs=7744,1.00,name+party match (sim=1.00)
Jhalokathi 1,1,Ibrahim,dt,Islami Andolan Bangladesh (IAB),dt=7744,Ibrahim,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=7744,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 1,1,Md. Sohrab Hossain,ds,Jatiya Samajtantrik Dal (JSD),ds=0,Md. Sohrab Hossain,tbs,Jatiya Samajtantrik Dal (JSD),tbs=110,1.00,name+party match (sim=1.00)
Jhalokathi 1,1,Md. Sohrab Hossain,dt,Jatiya Samajtantrik Dal (JSD),dt=110,Md. Sohrab Hossain,"ds,tbs",Jatiya Samajtantrik Dal (JSD),ds=0; tbs=110,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 1,1,Md. Shahadat Hossain,ds,Gono Odhikar Parishad (GOP),ds=0,Md. Shahadat Hossain,tbs,Gono Odhikar Parishad (GOP),tbs=132,1.00,name+party match (sim=1.00)
Jhalokathi 1,1,Md. Shahadat Hossain,dt,Gono Odhikar Parishad (GOP),dt=132,Md. Shahadat Hossain,"ds,tbs",Gono Odhikar Parishad (GOP),ds=0; tbs=132,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 1,1,Md. Shabbir Ahmed,ds,Independent Candidate (Independent),ds=0,Md. Sabbir Ahmed,tbs,Independent Candidate (Independent),tbs=345,0.97,name+party match (sim=0.97)
Jhalokathi 1,2,M. Main Alam Firozi,dt,Jatiya Party (JaPa),dt=593,M. Moyeen Alam Firozee,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=593,0.94,"name+votes match, party differs: Jatiya Party (JaPa) → Independent Candidate (Independent)"
Jhalokathi 1,2,Md. Sabbir Ahmed,dt,Jatiya Party (JaPa),dt=345,Md. Shabbir Ahmed,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=345,0.97,"name+votes match, party differs: Jatiya Party (JaPa) → Independent Candidate (Independent)"
Jhalokathi 1,3,Md. Rubel Howladar,dt,Jatiya Party (JaPa),dt=2562,Md. Rubel Howlader,ds,Jatiya Party (Manju) (JP–Manju),ds=0,1.00,DT-only JaPa merged: Jatiya Party (JaPa) → Jatiya Party (Manju) (JP–Manju)
Jhalokathi 2,1,Esrat Sultana Elen Bhutto,ds,Bangladesh Nationalist Party (BNP),ds=113419,Israt Sultana Elen Bhutto,tbs,Bangladesh Nationalist Party (BNP),tbs=113419,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 2,1,Israt Sultana Ilein Bhutto,bss,Bangladesh Nationalist Party (BNP),bss=113419,Israt Sultana Elen Bhutto,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=113419; tbs=113419,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 2,1,Israt Sultana Elen Bhutto,dt,Bangladesh Nationalist Party (BNP),dt=113419,Israt Sultana Ilein Bhutto,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=113419; ds=113419; tbs=113419,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 2,1,Syed Razzaque Ali,ds,Independent Candidate (Independent),ds=0,Syed Razzak Ali,tbs,Independent Candidate (Independent),tbs=3125,0.88,name+party match (sim=0.88)
Jhalokathi 2,1,Syed Razzak Ali,dt,Independent Candidate (Independent),dt=3125,Syed Razzaque Ali,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=3125,0.88,name+party match (sim=0.88) [vote-boosted]
Jhalokathi 2,1,Md. Mahmudul Islam Sagor,ds,Gono Odhikar Parishad (GOP),ds=0,Md. Mahmudul Islam Sagar,tbs,Gono Odhikar Parishad (GOP),tbs=212,1.00,name+party match (sim=1.00)
Jhalokathi 2,1,Md. Mahmudul Islam Sagar,dt,Gono Odhikar Parishad (GOP),dt=212,Md. Mahmudul Islam Sagar,"ds,tbs",Gono Odhikar Parishad (GOP),ds=0; tbs=212,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 2,1,Md. Sirajul Islam Siraji,ds,Islami Andolan Bangladesh (IAB),ds=0,Md. Sirajul Islam Siraji,tbs,Islami Andolan Bangladesh (IAB),tbs=24543,1.00,name+party match (sim=1.00)
Jhalokathi 2,1,Muhammad Sirajul Islam Siraji,dt,Islami Andolan Bangladesh (IAB),dt=24543,Md. Sirajul Islam Siraji,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=24543,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 2,1,Sm Neamul Karim,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=70556,S. M. Neyamul Karim,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=70556,0.94,name+party match (sim=0.94) [vote-boosted]
Jhalokathi 2,1,SM Neyamul Karim,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=70556,S. M. Neyamul Karim,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=70556; tbs=70556,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 2,1,S. M. Niamul Karim,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=70556,S. M. Neyamul Karim,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=70556; ds=70556; tbs=70556,0.94,name+party match (sim=0.94) [vote-boosted]
Jhalokathi 2,1,Md. Nuruddin Sarder,ds,Independent Candidate (Independent),ds=0,Md. Nuruddin Sardar,tbs,Independent Candidate (Independent),tbs=77,1.00,name+party match (sim=1.00)
Jhalokathi 2,1,Md. Nuruddin Sardar,dt,Independent Candidate (Independent),dt=77,Md. Nuruddin Sardar,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=77,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 2,1,Forkan Hossain,ds,National People's Party (NPP),ds=0,Forkan Hossain,tbs,National People's Party (NPP),tbs=127,1.00,name+party match (sim=1.00)
Jhalokathi 2,1,Forkan Hossain,dt,National People's Party (NPP),dt=127,Forkan Hossain,"ds,tbs",National People's Party (NPP),ds=0; tbs=127,1.00,name+party match (sim=1.00) [vote-boosted]
Jhalokathi 2,1,Masud Parvez,ds,Jatiya Samajtantrik Dal (JSD),ds=0,Masud Parvez,tbs,Jatiya Samajtantrik Dal (JSD),tbs=105,1.00,name+party match (sim=1.00)
Jhalokathi 2,1,Masud Parvez,dt,Jatiya Samajtantrik Dal (JSD),dt=105,Masud Parvez,"ds,tbs",Jatiya Samajtantrik Dal (JSD),ds=0; tbs=105,1.00,name+party match (sim=1.00) [vote-boosted]
Jhenaidah 1,1,Md. Asaduzzaman,ds,Bangladesh Nationalist Party (BNP),ds=173381,Md. Asaduzzaman,tbs,Bangladesh Nationalist Party (BNP),tbs=173381,1.00,name+party match (sim=1.00) [vote-boosted]
Jhenaidah 1,1,Md. Asaduzzaman,bss,Bangladesh Nationalist Party (BNP),bss=173381,Md. Asaduzzaman,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=173381; tbs=173381,1.00,name+party match (sim=1.00) [vote-boosted]
Jhenaidah 1,1,Md. Asaduzzaman,dt,Bangladesh Nationalist Party (BNP),dt=173381,Md. Asaduzzaman,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=173381; ds=173381; tbs=173381,1.00,name+party match (sim=1.00) [vote-boosted]
Jhenaidah 1,1,Abu Salah Md. Motiur Rahman,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=57055,Abu Saleh Md. Matiur Rahman,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=57055,1.00,name+party match (sim=1.00) [vote-boosted]
Jhenaidah 1,1,Abu Saleh Md. Matiur Rahman,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=57055,Abu Saleh Md. Matiur Rahman,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=57055; tbs=57055,1.00,name+party match (sim=1.00) [vote-boosted]
Jhenaidah 1,1,Abu Saleh Md. Matiur Rahman,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=57055,Abu Saleh Md. Matiur Rahman,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=57055; ds=57055; tbs=57055,1.00,name+party match (sim=1.00) [vote-boosted]
Jhenaidah 1,1,Monika Alam,ds,Jatiya Party (JaPa),ds=0,Monika Alam,tbs,Jatiya Party (JaPa),tbs=969,1.00,name+party match (sim=1.00)
Jhenaidah 1,1,Monika Alam,dt,Jatiya Party (JaPa),dt=969,Monika Alam,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=969,1.00,name+party match (sim=1.00) [vote-boosted]
Jhenaidah 1,1,Md. Motiar Rahman,ds,Amar Bangladesh Party (AB),ds=0,Md. Matiar Rahman,tbs,Amar Bangladesh Party (AB),tbs=610,1.00,name+party match (sim=1.00)
Jhenaidah 1,1,Md. Matiar Rahman,dt,Amar Bangladesh Party (AB),dt=610,Md. Matiar Rahman,"ds,tbs",Amar Bangladesh Party (AB),ds=0; tbs=610,1.00,name+party match (sim=1.00) [vote-boosted]
